run_key,experiment_id,filename,run_index,seed,runtime_s,evaluations,budget_compliant,archive_size,mean_diversity,final_diversity,injection_count,bda_proposals,ehho_proposals,bda_fraction,cache_hit_rate
IMG_0035|r5,IMG_0035,189080.jpg,5,864312834,53.679830399982166,600,True,62,0.9270092592592594,0.8675925925925926,0,266,304,0.4666666666666667,0.0
IMG_0036|r1,IMG_0036,19021.jpg,1,1079391369,54.17937800002983,600,True,61,0.9333703703703703,0.965925925925926,0,277,293,0.48596491228070177,0.0016666666666666668
IMG_0036|r2,IMG_0036,19021.jpg,2,563258682,50.84709669998847,600,True,47,0.9097129629629629,0.8816666666666667,0,291,279,0.5105263157894737,0.0016666666666666668
IMG_0036|r3,IMG_0036,19021.jpg,3,497079086,50.82849049998913,600,True,55,0.9288888888888887,0.9151851851851852,0,271,299,0.47543859649122805,0.0033333333333333335
IMG_0036|r4,IMG_0036,19021.jpg,4,736572479,51.52425440005027,600,True,51,0.9297777777777778,0.9401851851851853,0,287,283,0.5035087719298246,0.0016666666666666668
IMG_0036|r5,IMG_0036,19021.jpg,5,1176969433,51.37664049997693,600,True,32,0.9360555555555555,0.9011111111111111,0,282,288,0.49473684210526314,0.0016666666666666668
IMG_0037|r1,IMG_0037,196073.jpg,1,1261914457,63.26018820004538,600,True,100,0.9415740740740739,0.9501851851851851,0,274,296,0.4807017543859649,0.0016666666666666668
IMG_0037|r2,IMG_0037,196073.jpg,2,1823354866,63.14163590001408,600,True,100,0.9512407407407407,0.927962962962963,0,284,286,0.4982456140350877,0.0
IMG_0037|r3,IMG_0037,196073.jpg,3,38812,64.7968022999703,600,True,100,0.9551388888888889,0.9548148148148149,0,291,279,0.5105263157894737,0.0033333333333333335
IMG_0037|r4,IMG_0037,196073.jpg,4,1914075984,62.66167179995682,600,True,100,0.9400185185185184,0.9385185185185185,0,267,303,0.46842105263157896,0.0016666666666666668
IMG_0037|r5,IMG_0037,196073.jpg,5,497227508,63.49178340000799,600,True,100,0.9357314814814817,0.9433333333333334,0,283,287,0.4964912280701754,0.0
IMG_0038|r1,IMG_0038,197017.jpg,1,1523983824,65.28173679998145,600,True,100,0.9486481481481481,0.9335185185185185,0,288,282,0.5052631578947369,0.0016666666666666668
IMG_0038|r2,IMG_0038,197017.jpg,2,1674400802,64.78860879997956,600,True,100,0.9504166666666668,0.9322222222222222,0,274,296,0.4807017543859649,0.0
IMG_0038|r3,IMG_0038,197017.jpg,3,1706320447,128.0699645000277,600,True,100,0.9484259259259259,0.9061111111111112,0,274,296,0.4807017543859649,0.006666666666666667
IMG_0038|r4,IMG_0038,197017.jpg,4,1335284681,122.92027800000506,600,True,99,0.9508333333333333,0.9381481481481483,0,280,290,0.49122807017543857,0.0016666666666666668
IMG_0038|r5,IMG_0038,197017.jpg,5,816496357,119.98574400000507,600,True,100,0.9490370370370369,0.918148148148148,0,294,276,0.5157894736842106,0.0
IMG_0039|r1,IMG_0039,208001.jpg,1,338738053,85.58989499998279,600,True,67,0.9049814814814814,0.8846296296296295,0,264,306,0.4631578947368421,0.005
IMG_0039|r2,IMG_0039,208001.jpg,2,95492005,88.47957370005315,600,True,95,0.9488518518518518,0.9387037037037036,0,275,295,0.4824561403508772,0.0033333333333333335
IMG_0039|r3,IMG_0039,208001.jpg,3,1718998255,108.56882490002317,600,True,100,0.9465185185185184,0.9501851851851852,0,293,277,0.5140350877192983,0.0033333333333333335
IMG_0039|r4,IMG_0039,208001.jpg,4,1157454286,112.56536450004205,600,True,61,0.9274351851851852,0.9225925925925926,0,284,286,0.4982456140350877,0.0016666666666666668
IMG_0039|r5,IMG_0039,208001.jpg,5,499015926,110.46740830002818,600,True,44,0.9127777777777778,0.8814814814814816,0,281,289,0.49298245614035086,0.0
IMG_0040|r1,IMG_0040,210088.jpg,1,1336107420,138.7642214000225,600,True,100,0.9385370370370371,0.8949999999999999,0,275,295,0.4824561403508772,0.005
IMG_0040|r2,IMG_0040,210088.jpg,2,1776753951,109.85962549998658,600,True,96,0.9312222222222222,0.8922222222222222,0,267,303,0.46842105263157896,0.0
IMG_0040|r3,IMG_0040,210088.jpg,3,1431888146,100.63568789995043,600,True,64,0.9180925925925925,0.9116666666666667,0,282,288,0.49473684210526314,0.0
IMG_0040|r4,IMG_0040,210088.jpg,4,1837071018,65.50972980004735,600,True,75,0.9412407407407407,0.8981481481481483,0,264,306,0.4631578947368421,0.0016666666666666668
IMG_0040|r5,IMG_0040,210088.jpg,5,218812298,63.14693749998696,600,True,100,0.953574074074074,0.9724074074074074,0,289,281,0.5070175438596491,0.0
IMG_0041|r1,IMG_0041,21077.jpg,1,925718564,64.6464681000216,600,True,100,0.9527129629629629,0.9440740740740741,0,271,299,0.47543859649122805,0.0
IMG_0041|r2,IMG_0041,21077.jpg,2,1687817118,65.62249709997559,600,True,100,0.9542777777777778,0.9344444444444445,0,274,296,0.4807017543859649,0.0
IMG_0041|r3,IMG_0041,21077.jpg,3,1728159174,64.36572120001074,600,True,100,0.9448055555555556,0.9672222222222223,0,278,292,0.48771929824561405,0.0
IMG_0041|r4,IMG_0041,21077.jpg,4,636378110,65.58509050001157,600,True,98,0.9460462962962962,0.9692592592592592,0,275,295,0.4824561403508772,0.0
IMG_0041|r5,IMG_0041,21077.jpg,5,1993865755,64.93780519999564,600,True,100,0.9495092592592591,0.9112962962962964,0,282,288,0.49473684210526314,0.0033333333333333335
IMG_0042|r1,IMG_0042,216081.jpg,1,504068873,52.59715290000895,600,True,39,0.9119166666666665,0.907037037037037,0,285,285,0.5,0.0033333333333333335
IMG_0042|r2,IMG_0042,216081.jpg,2,532754164,53.176264599955175,600,True,64,0.9035277777777779,0.8385185185185184,0,285,285,0.5,0.01
IMG_0042|r3,IMG_0042,216081.jpg,3,1112498314,54.184048799972516,600,True,68,0.9335000000000002,0.9107407407407407,0,280,290,0.49122807017543857,0.02
IMG_0042|r4,IMG_0042,216081.jpg,4,578837120,61.02025479997974,600,True,100,0.9464629629629631,0.9574074074074074,0,300,270,0.5263157894736842,0.005
IMG_0042|r5,IMG_0042,216081.jpg,5,1693056366,54.75001150002936,600,True,63,0.914398148148148,0.9396296296296297,0,275,295,0.4824561403508772,0.0
IMG_0043|r1,IMG_0043,219090.jpg,1,226559010,64.42229219997535,600,True,100,0.9506944444444443,0.9325925925925928,0,296,274,0.519298245614035,0.0016666666666666668
IMG_0043|r2,IMG_0043,219090.jpg,2,1619364559,61.56595680001192,600,True,100,0.9540555555555554,0.9320370370370371,0,292,278,0.512280701754386,0.0033333333333333335
IMG_0043|r3,IMG_0043,219090.jpg,3,2096933757,64.03051359998062,600,True,99,0.9521944444444441,0.965185185185185,0,286,284,0.5017543859649123,0.0
IMG_0043|r4,IMG_0043,219090.jpg,4,81081968,64.65172239998356,600,True,100,0.9461296296296295,0.9255555555555555,0,284,286,0.4982456140350877,0.0
IMG_0043|r5,IMG_0043,219090.jpg,5,796524554,120.75752510002349,600,True,100,0.9446018518518517,0.9268518518518519,0,274,296,0.4807017543859649,0.0
IMG_0044|r1,IMG_0044,220075.jpg,1,2120495481,129.62906569999177,600,True,100,0.9420092592592593,0.916111111111111,0,267,303,0.46842105263157896,0.0016666666666666668
IMG_0044|r2,IMG_0044,220075.jpg,2,300079874,104.03162069997052,600,True,81,0.9360833333333332,0.9187037037037037,0,265,305,0.4649122807017544,0.0
IMG_0044|r3,IMG_0044,220075.jpg,3,9735699,93.50770580000244,600,True,72,0.9248888888888889,0.9112962962962964,0,280,290,0.49122807017543857,0.0016666666666666668
IMG_0044|r4,IMG_0044,220075.jpg,4,772382063,114.05996250000317,600,True,83,0.9322962962962962,0.8833333333333333,0,276,294,0.4842105263157895,0.0016666666666666668
IMG_0044|r5,IMG_0044,220075.jpg,5,1491685379,84.71020470000803,600,True,77,0.9383981481481483,0.9320370370370371,0,279,291,0.48947368421052634,0.0016666666666666668
IMG_0045|r1,IMG_0045,223061.jpg,1,577105944,64.98884830001043,600,True,72,0.9324999999999999,0.9416666666666668,0,270,300,0.47368421052631576,0.0016666666666666668
IMG_0045|r2,IMG_0045,223061.jpg,2,1726347762,110.50563339999644,600,True,93,0.9349999999999999,0.9533333333333335,0,267,303,0.46842105263157896,0.0016666666666666668
IMG_0045|r3,IMG_0045,223061.jpg,3,407533602,94.25290659995517,600,True,85,0.9254166666666668,0.9085185185185184,0,285,285,0.5,0.0
IMG_0045|r4,IMG_0045,223061.jpg,4,1356618048,104.5726153999567,600,True,88,0.9322962962962963,0.8842592592592592,0,278,292,0.48771929824561405,0.0033333333333333335
IMG_0045|r5,IMG_0045,223061.jpg,5,2017062541,90.1710753000225,600,True,76,0.9277962962962961,0.909074074074074,0,282,288,0.49473684210526314,0.0033333333333333335
IMG_0046|r1,IMG_0046,227092.jpg,1,1229661843,111.90450529998634,600,True,100,0.9435185185185185,0.9477777777777776,0,269,301,0.47192982456140353,0.0
IMG_0046|r2,IMG_0046,227092.jpg,2,1754676251,117.45267159998184,600,True,100,0.9429166666666665,0.9244444444444445,0,276,294,0.4842105263157895,0.0016666666666666668
IMG_0046|r3,IMG_0046,227092.jpg,3,380350418,142.45177719998173,600,True,100,0.9447129629629627,0.9618518518518518,0,282,288,0.49473684210526314,0.0
IMG_0046|r4,IMG_0046,227092.jpg,4,852786161,121.40863590000663,600,True,100,0.9504907407407407,0.9096296296296297,0,276,294,0.4842105263157895,0.0
IMG_0046|r5,IMG_0046,227092.jpg,5,1626603625,154.66525020002155,600,True,100,0.9526018518518518,0.9390740740740741,0,279,291,0.48947368421052634,0.005
IMG_0047|r1,IMG_0047,229036.jpg,1,1359076955,163.93603410001379,600,True,97,0.9491944444444445,0.9707407407407408,0,266,304,0.4666666666666667,0.0
IMG_0047|r2,IMG_0047,229036.jpg,2,931058782,155.7328294000472,600,True,100,0.9536944444444446,0.9464814814814814,0,289,281,0.5070175438596491,0.0
IMG_0047|r3,IMG_0047,229036.jpg,3,1018600145,132.6702276999713,600,True,100,0.9338240740740739,0.9116666666666667,0,284,286,0.4982456140350877,0.0
IMG_0047|r4,IMG_0047,229036.jpg,4,1623539416,146.8164944999735,600,True,100,0.9419351851851852,0.9548148148148149,0,274,296,0.4807017543859649,0.0
IMG_0047|r5,IMG_0047,229036.jpg,5,622087549,129.62298649997683,600,True,100,0.945361111111111,0.8775925925925926,0,265,305,0.4649122807017544,0.0033333333333333335
IMG_0048|r1,IMG_0048,236037.jpg,1,812088126,117.35574309999356,600,True,100,0.9423148148148147,0.9048148148148147,0,270,300,0.47368421052631576,0.005
IMG_0048|r2,IMG_0048,236037.jpg,2,1039738604,159.05412240000442,600,True,100,0.9402777777777777,0.9496296296296297,0,266,304,0.4666666666666667,0.0016666666666666668
IMG_0048|r3,IMG_0048,236037.jpg,3,1064576593,121.7349654000136,600,True,100,0.9517685185185185,0.9685185185185184,0,294,276,0.5157894736842106,0.0016666666666666668
IMG_0048|r4,IMG_0048,236037.jpg,4,539519674,134.3758225000347,600,True,100,0.9487962962962964,0.9472222222222223,0,287,283,0.5035087719298246,0.0
IMG_0048|r5,IMG_0048,236037.jpg,5,1464484938,154.2399837000412,600,True,100,0.9541203703703702,0.9411111111111111,0,267,303,0.46842105263157896,0.0
IMG_0049|r1,IMG_0049,24077.jpg,1,1250658350,114.60554069996579,600,True,80,0.9466111111111111,0.9027777777777778,0,266,304,0.4666666666666667,0.0
IMG_0049|r2,IMG_0049,24077.jpg,2,220777829,122.38605299999472,600,True,68,0.9240833333333333,0.9103703703703704,0,277,293,0.48596491228070177,0.0016666666666666668
IMG_0049|r3,IMG_0049,24077.jpg,3,929707967,130.5055577000021,600,True,50,0.9171018518518519,0.899074074074074,0,279,291,0.48947368421052634,0.008333333333333333
IMG_0049|r4,IMG_0049,24077.jpg,4,1530296456,111.65003000001889,600,True,57,0.9502037037037038,0.9196296296296297,0,281,289,0.49298245614035086,0.0033333333333333335
IMG_0049|r5,IMG_0049,24077.jpg,5,1513109876,132.1958644000115,600,True,100,0.9477685185185185,0.9551851851851851,0,275,295,0.4824561403508772,0.0
IMG_0050|r1,IMG_0050,241004.jpg,1,1163958040,120.21476579998853,600,True,88,0.9553425925925925,0.9211111111111112,0,301,269,0.5280701754385965,0.0033333333333333335
IMG_0050|r2,IMG_0050,241004.jpg,2,744244302,111.69420560001163,600,True,85,0.945787037037037,0.8961111111111112,0,301,269,0.5280701754385965,0.0016666666666666668
IMG_0050|r3,IMG_0050,241004.jpg,3,651340679,107.01551729999483,600,True,50,0.9469074074074074,0.9122222222222223,0,276,294,0.4842105263157895,0.0
IMG_0050|r4,IMG_0050,241004.jpg,4,2049245053,96.0212496999884,600,True,84,0.9318796296296297,0.8981481481481483,0,288,282,0.5052631578947369,0.0
IMG_0050|r5,IMG_0050,241004.jpg,5,1542544172,118.47794930002419,600,True,85,0.9333611111111111,0.9320370370370371,0,268,302,0.47017543859649125,0.0016666666666666668
IMG_0051|r1,IMG_0051,241048.jpg,1,1497886966,111.23895059997449,600,True,45,0.9324351851851851,0.8694444444444445,0,253,317,0.443859649122807,0.0016666666666666668
IMG_0051|r2,IMG_0051,241048.jpg,2,1587799988,132.19640930002788,600,True,76,0.9504444444444445,0.9468518518518518,0,277,293,0.48596491228070177,0.008333333333333333
IMG_0051|r3,IMG_0051,241048.jpg,3,1555527013,103.38305460003903,600,True,25,0.8810833333333333,0.8249999999999998,0,281,289,0.49298245614035086,0.01
IMG_0051|r4,IMG_0051,241048.jpg,4,2036581998,103.09694660000969,600,True,81,0.937111111111111,0.9287037037037038,0,289,281,0.5070175438596491,0.0016666666666666668
IMG_0051|r5,IMG_0051,241048.jpg,5,1689018028,97.10635580000235,600,True,81,0.943675925925926,0.8844444444444445,0,292,278,0.512280701754386,0.0016666666666666668
IMG_0052|r1,IMG_0052,253027.jpg,1,689851294,132.70464309997624,600,True,100,0.9489907407407406,0.8905555555555554,0,270,300,0.47368421052631576,0.0016666666666666668
IMG_0052|r2,IMG_0052,253027.jpg,2,508514054,109.36863089998951,600,True,100,0.9221851851851852,0.8338888888888888,0,265,305,0.4649122807017544,0.0016666666666666668
IMG_0052|r3,IMG_0052,253027.jpg,3,1044890123,139.15492949995678,600,True,100,0.9210000000000003,0.8814814814814814,0,285,285,0.5,0.0016666666666666668
IMG_0052|r4,IMG_0052,253027.jpg,4,565649100,137.19219289999455,600,True,100,0.9333796296296295,0.9025925925925926,0,292,278,0.512280701754386,0.0
IMG_0052|r5,IMG_0052,253027.jpg,5,1911035895,134.89016920002177,600,True,100,0.9502314814814816,0.9562962962962963,0,279,291,0.48947368421052634,0.0
IMG_0053|r1,IMG_0053,253055.jpg,1,1805793249,96.46662969997851,600,True,27,0.9221481481481482,0.907037037037037,0,269,301,0.47192982456140353,0.008333333333333333
IMG_0053|r2,IMG_0053,253055.jpg,2,773783618,89.89541759999702,600,True,32,0.9041203703703704,0.8244444444444445,0,265,305,0.4649122807017544,0.005
IMG_0053|r3,IMG_0053,253055.jpg,3,199538068,98.20652230002452,600,True,48,0.9305370370370369,0.8485185185185186,0,258,312,0.45263157894736844,0.0033333333333333335
IMG_0053|r4,IMG_0053,253055.jpg,4,1945572922,115.8869102000026,600,True,37,0.9126574074074076,0.8662962962962965,0,274,296,0.4807017543859649,0.005
IMG_0053|r5,IMG_0053,253055.jpg,5,1516257976,109.1627434999682,600,True,37,0.9327037037037037,0.945925925925926,0,261,309,0.45789473684210524,0.0016666666666666668
IMG_0054|r1,IMG_0054,260058.jpg,1,1638710553,102.68702479999047,600,True,100,0.9547314814814815,0.967962962962963,0,286,284,0.5017543859649123,0.0016666666666666668
IMG_0054|r2,IMG_0054,260058.jpg,2,700732480,137.61344430001918,600,True,100,0.9319814814814815,0.8846296296296297,0,246,324,0.43157894736842106,0.0
IMG_0054|r3,IMG_0054,260058.jpg,3,1681051167,125.50742719997652,600,True,98,0.9368425925925925,0.9277777777777777,0,280,290,0.49122807017543857,0.0016666666666666668
IMG_0054|r4,IMG_0054,260058.jpg,4,179331966,125.12413059995743,600,True,95,0.951277777777778,0.9029629629629629,0,267,303,0.46842105263157896,0.0016666666666666668
IMG_0054|r5,IMG_0054,260058.jpg,5,889898930,142.52139240002725,600,True,100,0.9444537037037037,0.9174074074074073,0,293,277,0.5140350877192983,0.0016666666666666668
IMG_0055|r1,IMG_0055,271035.jpg,1,1035428105,138.11198410001816,600,True,100,0.9423703703703705,0.9033333333333333,0,292,278,0.512280701754386,0.0
IMG_0055|r2,IMG_0055,271035.jpg,2,508300063,141.0501267000218,600,True,100,0.9499444444444443,0.9716666666666666,0,293,277,0.5140350877192983,0.0016666666666666668
IMG_0055|r3,IMG_0055,271035.jpg,3,1294826769,135.446322600008,600,True,100,0.9389537037037036,0.8877777777777777,0,285,285,0.5,0.011666666666666667
IMG_0055|r4,IMG_0055,271035.jpg,4,481755093,136.3711847999948,600,True,100,0.9476111111111111,0.9614814814814815,0,282,288,0.49473684210526314,0.0
IMG_0055|r5,IMG_0055,271035.jpg,5,883060855,149.31585040001664,600,True,100,0.9436666666666668,0.9438888888888887,0,262,308,0.45964912280701753,0.0
IMG_0056|r1,IMG_0056,285079.jpg,1,1725882156,99.66208440001355,600,True,29,0.9266296296296297,0.9172222222222222,0,287,283,0.5035087719298246,0.0
IMG_0056|r2,IMG_0056,285079.jpg,2,565109014,102.75680670002475,600,True,85,0.9242685185185187,0.9244444444444445,0,248,322,0.43508771929824563,0.0
IMG_0056|r3,IMG_0056,285079.jpg,3,2089658143,110.22099900001194,600,True,27,0.9346574074074075,0.9074074074074074,0,284,286,0.4982456140350877,0.0
IMG_0056|r4,IMG_0056,285079.jpg,4,445344338,105.37857639999129,600,True,67,0.936425925925926,0.9262962962962963,0,274,296,0.4807017543859649,0.0016666666666666668
IMG_0056|r5,IMG_0056,285079.jpg,5,1989002804,110.76702559995465,600,True,47,0.9406944444444445,0.9396296296296297,0,286,284,0.5017543859649123,0.0
IMG_0057|r1,IMG_0057,291000.jpg,1,19721768,128.03595689998474,600,True,100,0.9441574074074074,0.9227777777777778,0,281,289,0.49298245614035086,0.0033333333333333335
IMG_0057|r2,IMG_0057,291000.jpg,2,1616257654,124.72749700001441,600,True,100,0.9502407407407407,0.9318518518518518,0,292,278,0.512280701754386,0.0016666666666666668
IMG_0057|r3,IMG_0057,291000.jpg,3,886064040,137.63478020002367,600,True,100,0.9222685185185184,0.9231481481481482,0,266,304,0.4666666666666667,0.0033333333333333335
IMG_0057|r4,IMG_0057,291000.jpg,4,1765147188,109.4112504000077,600,True,100,0.9475092592592592,0.9346296296296295,0,285,285,0.5,0.0016666666666666668
IMG_0057|r5,IMG_0057,291000.jpg,5,72511801,101.91792679997161,600,True,100,0.9462222222222222,0.9301851851851852,0,270,300,0.47368421052631576,0.0
IMG_0058|r1,IMG_0058,295087.jpg,1,881557802,94.74518700002227,600,True,75,0.9396296296296297,0.9288888888888889,0,289,281,0.5070175438596491,0.0016666666666666668
IMG_0058|r2,IMG_0058,295087.jpg,2,979297043,90.45407239999622,600,True,74,0.934138888888889,0.9246296296296297,0,279,291,0.48947368421052634,0.0016666666666666668
IMG_0058|r3,IMG_0058,295087.jpg,3,1458550741,103.44771159999073,600,True,58,0.9025370370370369,0.89,0,280,290,0.49122807017543857,0.0016666666666666668
IMG_0058|r4,IMG_0058,295087.jpg,4,1214953813,99.46030670002801,600,True,100,0.9494259259259257,0.9525925925925925,0,290,280,0.5087719298245614,0.0016666666666666668
IMG_0058|r5,IMG_0058,295087.jpg,5,1015891205,107.67014910001308,600,True,62,0.9262500000000001,0.9107407407407407,0,263,307,0.4614035087719298,0.0016666666666666668
IMG_0059|r1,IMG_0059,296007.jpg,1,1952303297,128.78723780001746,600,True,100,0.9527314814814813,0.9388888888888888,0,260,310,0.45614035087719296,0.0
IMG_0059|r2,IMG_0059,296007.jpg,2,743365699,87.07784440001706,600,True,83,0.9479907407407406,0.9464814814814814,0,280,290,0.49122807017543857,0.0016666666666666668
IMG_0059|r3,IMG_0059,296007.jpg,3,1383405143,81.8137419000268,600,True,95,0.9510555555555555,0.9351851851851851,0,271,299,0.47543859649122805,0.0016666666666666668
IMG_0059|r4,IMG_0059,296007.jpg,4,965238699,110.7716778999893,600,True,82,0.9341018518518519,0.8912962962962964,0,296,274,0.519298245614035,0.0016666666666666668
IMG_0059|r5,IMG_0059,296007.jpg,5,398112641,121.87645750003867,600,True,100,0.9454166666666666,0.9422222222222221,0,253,317,0.443859649122807,0.0016666666666666668
IMG_0060|r1,IMG_0060,296059.jpg,1,1074145060,130.72540350002237,600,True,99,0.9425462962962964,0.9483333333333334,0,270,300,0.47368421052631576,0.0016666666666666668
IMG_0060|r2,IMG_0060,296059.jpg,2,483963205,122.81997799995588,600,True,100,0.9308055555555554,0.9127777777777778,0,270,300,0.47368421052631576,0.0
IMG_0060|r3,IMG_0060,296059.jpg,3,36701289,125.4081154000014,600,True,100,0.9495833333333333,0.950925925925926,0,272,298,0.47719298245614034,0.0
IMG_0060|r4,IMG_0060,296059.jpg,4,1021787651,115.72821869998006,600,True,100,0.9375925925925926,0.9464814814814814,0,279,291,0.48947368421052634,0.0016666666666666668
IMG_0060|r5,IMG_0060,296059.jpg,5,1069145180,103.9795565000386,600,True,100,0.9526111111111112,0.9329629629629629,0,304,266,0.5333333333333333,0.0033333333333333335
IMG_0061|r1,IMG_0061,299086.jpg,1,1960003962,125.46092440001667,600,True,100,0.9556203703703705,0.9425925925925925,0,272,298,0.47719298245614034,0.0
IMG_0061|r2,IMG_0061,299086.jpg,2,2051191591,159.48971910000546,600,True,99,0.9289444444444444,0.907962962962963,0,287,283,0.5035087719298246,0.0033333333333333335
IMG_0061|r3,IMG_0061,299086.jpg,3,967802884,180.69764560001204,600,True,100,0.9527129629629629,0.8962962962962964,0,299,271,0.5245614035087719,0.006666666666666667
IMG_0061|r4,IMG_0061,299086.jpg,4,1001690988,181.02409230003832,600,True,100,0.9364907407407406,0.9388888888888888,0,274,296,0.4807017543859649,0.0016666666666666668
IMG_0061|r5,IMG_0061,299086.jpg,5,913029626,159.60835090000182,600,True,100,0.9438796296296299,0.9270370370370372,0,273,297,0.4789473684210526,0.0016666666666666668
IMG_0062|r1,IMG_0062,300091.jpg,1,725806766,135.96782899997197,600,True,75,0.9429166666666667,0.9325925925925925,0,276,294,0.4842105263157895,0.0016666666666666668
IMG_0062|r2,IMG_0062,300091.jpg,2,259256023,143.84868090000236,600,True,74,0.9101203703703703,0.9344444444444444,0,283,287,0.4964912280701754,0.0033333333333333335
IMG_0062|r3,IMG_0062,300091.jpg,3,661971551,137.02669369999785,600,True,50,0.9266296296296297,0.9209259259259258,0,274,296,0.4807017543859649,0.0033333333333333335
IMG_0062|r4,IMG_0062,300091.jpg,4,784746732,130.84648460004246,600,True,62,0.9385648148148148,0.9275925925925925,0,278,292,0.48771929824561405,0.0016666666666666668
IMG_0062|r5,IMG_0062,300091.jpg,5,1445493457,103.48386229999596,600,True,46,0.9495462962962964,0.932962962962963,0,303,267,0.531578947368421,0.0016666666666666668
IMG_0063|r1,IMG_0063,302008.jpg,1,694085452,124.49238850001711,600,True,13,0.8839907407407406,0.8031481481481482,0,273,297,0.4789473684210526,0.0016666666666666668
IMG_0063|r2,IMG_0063,302008.jpg,2,1426485997,130.8254904000205,600,True,18,0.8702962962962962,0.8577777777777778,0,293,277,0.5140350877192983,0.0
IMG_0063|r3,IMG_0063,302008.jpg,3,1036195625,123.04177840001648,600,True,41,0.9226388888888888,0.8722222222222222,0,260,310,0.45614035087719296,0.005
IMG_0063|r4,IMG_0063,302008.jpg,4,900722986,124.2310637999908,600,True,16,0.908787037037037,0.8362962962962963,0,290,280,0.5087719298245614,0.0033333333333333335
IMG_0063|r5,IMG_0063,302008.jpg,5,716112252,133.3372922000126,600,True,22,0.8650185185185185,0.7866666666666666,0,292,278,0.512280701754386,0.0
IMG_0064|r1,IMG_0064,304034.jpg,1,804525945,181.57260759995552,600,True,100,0.9497500000000001,0.918148148148148,0,262,308,0.45964912280701753,0.0
IMG_0064|r2,IMG_0064,304034.jpg,2,90020761,174.4236552999937,600,True,100,0.9383148148148148,0.9305555555555555,0,279,291,0.48947368421052634,0.0
IMG_0064|r3,IMG_0064,304034.jpg,3,65035254,154.72836769995047,600,True,100,0.9518981481481482,0.9496296296296296,0,282,288,0.49473684210526314,0.0033333333333333335
IMG_0064|r4,IMG_0064,304034.jpg,4,2050988808,172.2304232000024,600,True,100,0.9560555555555557,0.945925925925926,0,271,299,0.47543859649122805,0.0033333333333333335
IMG_0064|r5,IMG_0064,304034.jpg,5,625034262,176.92501599999378,600,True,99,0.9461944444444443,0.9477777777777777,0,280,290,0.49122807017543857,0.0016666666666666668
IMG_0065|r1,IMG_0065,304074.jpg,1,1961625466,161.97435079998104,600,True,100,0.9487037037037036,0.9583333333333334,0,261,309,0.45789473684210524,0.0
IMG_0065|r2,IMG_0065,304074.jpg,2,1640295920,184.8157223999733,600,True,100,0.9530462962962961,0.9122222222222223,0,271,299,0.47543859649122805,0.006666666666666667
IMG_0065|r3,IMG_0065,304074.jpg,3,503044520,147.89323379995767,600,True,84,0.938287037037037,0.962037037037037,0,265,305,0.4649122807017544,0.0
IMG_0065|r4,IMG_0065,304074.jpg,4,1994546477,167.31673189997673,600,True,100,0.9405092592592592,0.8974074074074073,0,263,307,0.4614035087719298,0.0
IMG_0065|r5,IMG_0065,304074.jpg,5,848106077,168.86504000000423,600,True,100,0.9514166666666666,0.958888888888889,0,302,268,0.5298245614035088,0.006666666666666667
IMG_0066|r1,IMG_0066,306005.jpg,1,1788307043,119.77115250000497,600,True,43,0.9389074074074074,0.8942592592592593,0,278,292,0.48771929824561405,0.005
IMG_0066|r2,IMG_0066,306005.jpg,2,480662392,118.56308039999567,600,True,32,0.9195740740740739,0.9444444444444443,0,291,279,0.5105263157894737,0.0016666666666666668
IMG_0066|r3,IMG_0066,306005.jpg,3,478327093,139.51458119996823,600,True,42,0.9269629629629629,0.9348148148148147,0,285,285,0.5,0.005
IMG_0066|r4,IMG_0066,306005.jpg,4,839730439,129.74266539997188,600,True,51,0.9278148148148148,0.9399999999999998,0,292,278,0.512280701754386,0.0
IMG_0066|r5,IMG_0066,306005.jpg,5,770606666,90.97664680000162,600,True,64,0.9382037037037037,0.8955555555555555,0,266,304,0.4666666666666667,0.0016666666666666668
IMG_0067|r1,IMG_0067,3096.jpg,1,1990138881,100.25680680002552,600,True,100,0.9418148148148149,0.8411111111111111,0,270,300,0.47368421052631576,0.0016666666666666668
IMG_0067|r2,IMG_0067,3096.jpg,2,2119757158,140.10208829998737,600,True,100,0.9444166666666666,0.8987037037037037,0,265,305,0.4649122807017544,0.0
IMG_0067|r3,IMG_0067,3096.jpg,3,2050135088,123.1980198000092,600,True,100,0.9482870370370369,0.9159259259259258,0,291,279,0.5105263157894737,0.0
IMG_0067|r4,IMG_0067,3096.jpg,4,1335277098,113.31662200001301,600,True,100,0.9523518518518518,0.9579629629629629,0,287,283,0.5035087719298246,0.0
IMG_0067|r5,IMG_0067,3096.jpg,5,1214978047,119.21918840002036,600,True,100,0.9514907407407407,0.927962962962963,0,271,299,0.47543859649122805,0.0
IMG_0068|r1,IMG_0068,33039.jpg,1,170767519,114.46803210000508,600,True,100,0.9421018518518517,0.9442592592592591,0,282,288,0.49473684210526314,0.0016666666666666668
IMG_0068|r2,IMG_0068,33039.jpg,2,998640736,124.42152779997559,600,True,100,0.9442870370370372,0.9274074074074073,0,267,303,0.46842105263157896,0.0016666666666666668
IMG_0068|r3,IMG_0068,33039.jpg,3,1416346393,114.44623209995916,600,True,100,0.9486296296296297,0.9531481481481481,0,278,292,0.48771929824561405,0.0
