run_key,experiment_id,filename,run_index,algorithm,family,rate,share_index,delta_nmse,secret_nmse,secret_psnr_db
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,pixel_dropout,0.05,2,0.025351735632109466,0.45153965280731767,3.453041052857118
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,pixel_dropout,0.1,1,0.04956790003518975,0.4451943130919944,3.5145039197556023
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,pixel_dropout,0.1,2,0.04995433967396584,0.4452719735324916,3.513746395268438
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,pixel_dropout,0.2,1,0.10004468882973556,0.4325608736306275,3.6395276629960014
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,pixel_dropout,0.2,2,0.10004468882973556,0.4325368634911694,3.639768733354451
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,pixel_dropout,0.3,1,0.1502170754507203,0.4195506967941725,3.77215553291388
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,pixel_dropout,0.3,2,0.15011992582086042,0.41923550868349235,3.775419403081956
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,bit_flip,0.05,1,0.04957869443850752,0.44541344371244446,3.5123667899030755
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,bit_flip,0.05,2,0.04976651705623668,0.44544933192865155,3.5120168806982304
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,bit_flip,0.1,1,0.10021308152149273,0.43259218163334845,3.6392133395882698
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,bit_flip,0.1,2,0.10155374641355949,0.43204120988941347,3.644748263934468
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,bit_flip,0.2,1,0.20098963089617294,0.40615302204410636,3.913103109826424
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,bit_flip,0.2,2,0.19955829301623693,0.4058220190742909,3.916643927313853
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,bit_flip,0.3,1,0.3009825065899832,0.38002083835282424,4.201925882949999
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,bit_flip,0.3,2,0.3018438999747411,0.3794130245509478,4.208877646610717
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,crop_loss,0.05,1,0.02480337994356686,0.4530762001382575,3.4382875048931205
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,crop_loss,0.05,2,0.024568061951239523,0.4531899435175314,3.4371973588565097
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,crop_loss,0.1,1,0.05001910609387245,0.44871471936116375,3.480296839046771
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,crop_loss,0.1,2,0.04957653555784397,0.4489132771188199,3.47837549657007
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,crop_loss,0.2,1,0.10072689511941847,0.4388565252258943,3.576774398651415
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,crop_loss,0.2,2,0.10062110996690436,0.4389739429353956,3.5756125828915892
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,crop_loss,0.3,1,0.1502969540352718,0.4272824612054312,3.6928493343608464
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,crop_loss,0.3,2,0.1497054207334581,0.42784461679782315,3.6871392799561398
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,central_block,0.05,1,0.024971772635324036,0.45411612872079193,3.428330731044328
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,central_block,0.05,2,0.024676005984417198,0.4544386654919268,3.4252472418218534
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,central_block,0.1,1,0.05037316252269523,0.4482413657267326,3.484880673058812
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,central_block,0.1,2,0.049783788101545115,0.44888952943152083,3.478605246120398
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,central_block,0.2,1,0.10084563355591393,0.43735365643330587,3.5916723826591945
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,central_block,0.2,2,0.09997344576783829,0.43807882021509414,3.584477431378781
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,central_block,0.3,1,0.15049341217565515,0.421804475078737,3.7488881698227954
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,central_block,0.3,2,0.14961042998426174,0.42252317915093196,3.741494611492727
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,random_block,0.05,1,0.02474940792697802,0.4531149075986252,3.4379164918405114
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,random_block,0.05,2,0.02498040815797825,0.4532380145936398,3.43673671545014
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,random_block,0.1,1,0.0502673773701811,0.44470892052303945,3.5192415884637596
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,random_block,0.1,2,0.05053939633378886,0.44517789713275274,3.5146640631300863
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,random_block,0.2,1,0.10067076422216609,0.4364028091932888,3.6011246245304225
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,random_block,0.2,2,0.09965177254896881,0.4368997750558401,3.5961817889316112
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,random_block,0.3,1,0.15026888858664558,0.41936322975678797,3.7740965163366913
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,random_block,0.3,2,0.14965792535885994,0.42093696909853173,3.757829303450386
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,pixel_dropout,0.05,1,0.02494370718669784,0.45280509552410725,3.440886945725441
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,pixel_dropout,0.05,2,0.025327987944810375,0.4524182071768011,3.4445992559162453
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,pixel_dropout,0.1,1,0.0495657411545262,0.44603146774992974,3.506345005074549
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,pixel_dropout,0.1,2,0.04987661997007791,0.4461142333082313,3.505539203391651
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,pixel_dropout,0.2,1,0.10010513748831505,0.43327607269656876,3.6323529384762954
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,pixel_dropout,0.2,2,0.09994106255788499,0.433237314439009,3.6327414494363692
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,pixel_dropout,0.3,1,0.15020412216673898,0.4201866522404633,3.765577476235071
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,pixel_dropout,0.3,2,0.15008538373024355,0.419869161323742,3.7688602238221987
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,bit_flip,0.05,1,0.04957869443850752,0.44626378024172547,3.504083600326047
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,bit_flip,0.05,2,0.04976651705623668,0.4462755736564875,3.5039688308218926
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,bit_flip,0.1,1,0.10021308152149273,0.43329463060407664,3.6321669271838095
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,bit_flip,0.1,2,0.10155374641355949,0.43277539017279665,3.6373744340988345
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,bit_flip,0.2,1,0.20098963089617294,0.40663709388606717,3.9079300706729154
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,bit_flip,0.2,2,0.19955829301623693,0.40644253217418824,3.9100085160493143
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,bit_flip,0.3,1,0.3009825065899832,0.38031929725491154,4.198516380943238
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,bit_flip,0.3,2,0.3018438999747411,0.37973698364346103,4.205171036500395
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,crop_loss,0.05,1,0.02478610889825843,0.4539987872070788,3.4294530729703014
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,crop_loss,0.05,2,0.02454215538327688,0.45411283536950514,3.428362227161439
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,crop_loss,0.1,1,0.05003205937785377,0.44961895171124544,3.47155391277627
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,crop_loss,0.1,2,0.04954847010921778,0.4498372780428208,3.469445573987056
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,crop_loss,0.2,1,0.10078950265866155,0.43971535335245193,3.568283700413409
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,crop_loss,0.2,2,0.10061031556358659,0.43989421873197704,3.5665174565964426
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,crop_loss,0.3,1,0.15035740269385128,0.4280263098877075,3.685295349871315
IMG_0001|r1|HHO-VC,IMG_0001,101085.jpg,1,HHO-VC,crop_loss,0.3,2,0.14969894409146745,0.42865090369536896,3.6789625634294305
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,central_block,0.05,1,0.025006314725940892,0.4546090392741753,3.4236193317799515
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,central_block,0.05,2,0.024665211581099432,0.45494734857345215,3.4203886168822035
IMG_0001|r1|EHHO-VC,IMG_0001,101085.jpg,1,EHHO-VC,central_block,0.1,1,0.05044656446525605,0.44871609088535,3.4802835645886376
