experiment_id,run_index,archive_file,archive_row,bits,level_R,level_G,level_B,old_f1_reconstruction,old_f2_security,old_f3_robustness,old_f4_complexity,S1_current_mean,S2_abs_cc_only,S3_nmse_cc_hist,S4_worst_share,R1_clean_vs_noisy_mse_1pct,R2_clean_vs_noisy_mae_1pct,R3_secret_vs_noisy_mse_1pct,R4_abs_delta_secret_mse_1pct,R1_clean_vs_noisy_mse_5pct,R2_clean_vs_noisy_mae_5pct,R3_secret_vs_noisy_mse_5pct,R4_abs_delta_secret_mse_5pct,R1_clean_vs_noisy_mse_10pct,R2_clean_vs_noisy_mae_10pct,R3_secret_vs_noisy_mse_10pct,R4_abs_delta_secret_mse_10pct,R1_clean_vs_noisy_mse_mean,R2_clean_vs_noisy_mae_mean,R3_secret_vs_noisy_mse_mean,R4_abs_delta_secret_mse_mean
IMG_0065,1,IMG_0065_r1_archive.csv,6,001111000000111000100111,60,14,39,0.4133244476096075,0.3513141350085142,0.0,0.1477124183006536,0.35153923521840214,0.0019072577563591132,0.3527371724540641,0.35192602076563656,0.019429925971982048,0.019429925971982048,0.4092477528237318,0.004316491397305025,0.09522174942735691,0.0952217494273569,0.391717243924339,0.021847000296697883,0.18063138623886288,0.18063138623886288,0.3719596760634176,0.04160456815761925,0.09842768721273394,0.09842768721273394,0.3909748909371628,0.022589353283874052
IMG_0065,1,IMG_0065_r1_archive.csv,7,000111010010001000111110,29,34,62,0.4127422525249385,0.3512590028309716,0.0,0.1633986928104575,0.35167240335370475,0.002253984816535874,0.3527836588243224,0.35198098495573077,0.019429925971982048,0.019429925971982048,0.40858245353281414,0.004279036934342047,0.09522174942735691,0.0952217494273569,0.39120354038699606,0.021657950080160086,0.18063138623886288,0.18063138623886288,0.3713842200728984,0.04147727039425774,0.09842768721273394,0.09842768721273394,0.3903900713309028,0.022471419136253293
IMG_0065,1,IMG_0065_r1_archive.csv,8,010111000010101000110100,92,42,52,0.4112686090501956,0.35135349956187,0.0,0.2431372549019607,0.3516926449497912,0.002278098613559831,0.3527978719711529,0.352039118523424,0.019429925971982048,0.019429925971982048,0.40720272560003506,0.004232015666869982,0.09522174942735691,0.0952217494273569,0.389973867359632,0.021460873907273036,0.18063138623886288,0.18063138623886288,0.3705882026743521,0.04084653859255292,0.09842768721273394,0.09842768721273394,0.38925493187800636,0.022179809388898644
IMG_0065,1,IMG_0065_r1_archive.csv,9,011110000011111000110001,120,62,49,0.4109876582469798,0.3515410893246266,0.0,0.3019607843137254,0.35158133344079523,0.002054065973487573,0.352742568622175,0.35180145141760216,0.019429925971982048,0.019429925971982048,0.40698457705863195,0.004191428710395208,0.09522174942735691,0.0952217494273569,0.3898034681787875,0.021372537590239618,0.18063138623886288,0.18063138623886288,0.3704563924270939,0.04071961334193329,0.09842768721273394,0.09842768721273394,0.38908147922150443,0.022094526547522707
IMG_0065,1,IMG_0065_r1_archive.csv,10,010000010011100000010001,65,56,17,0.412436749745549,0.3514669271831677,0.0,0.1803921568627451,0.3516810864720542,0.0023122893569548384,0.35277776580756715,0.3518927004496395,0.019429925971982048,0.019429925971982048,0.40840309711376555,0.004259700136555518,0.09522174942735691,0.0952217494273569,0.39095550616425045,0.021707291086070637,0.18063138623886288,0.18063138623886288,0.37134824719470455,0.04131455005561654,0.09842768721273394,0.09842768721273394,0.3902356168242402,0.022427180426080898
IMG_0065,1,IMG_0065_r1_archive.csv,11,010000000100000000101011,64,64,43,0.411326568646363,0.3515571782483612,0.0,0.2235294117647059,0.35153887359284747,0.0019564088816771473,0.35272452304717994,0.351885725422781,0.019429925971982048,0.019429925971982048,0.4072969374589528,0.004215540444237517,0.09522174942735691,0.0952217494273569,0.39003136978107067,0.021481108122119612,0.18063138623886288,0.18063138623886288,0.3706076072017281,0.040904870701462204,0.09842768721273394,0.09842768721273394,0.3893119714805839,0.022200506422606445
IMG_0065,1,IMG_0065_r1_archive.csv,12,011011111110110001100110,111,236,102,0.4119481230886981,0.3512951034596914,0.0,0.5869281045751633,0.3516148079074102,0.002103765026905598,0.35276361832543535,0.3519512600687375,0.019429925971982048,0.019429925971982048,0.40785870360620546,0.004276463209943132,0.09522174942735691,0.0952217494273569,0.39054296523494203,0.02159220158120656,0.18063138623886288,0.18063138623886288,0.37109241560297407,0.04104275121317453,0.09842768721273394,0.09842768721273394,0.3898313614813738,0.022303805334774742
IMG_0065,1,IMG_0065_r1_archive.csv,13,000010000000000000000000,8,2,2,0.4463629582731869,0.3516902278705313,0.0,0.0156862745098039,0.35118853094777247,0.0012498395834440548,0.35255082272666316,0.3512676923702824,0.019429925971982048,0.019429925971982048,0.4408276729138224,0.005719272789091356,0.09522174942735691,0.0952217494273569,0.4184947128128579,0.028052232890055886,0.18063138623886288,0.18063138623886288,0.39325101434211157,0.05329593136080219,0.09842768721273394,0.09842768721273394,0.41752446668959725,0.029022479013316477
IMG_0065,1,IMG_0065_r1_archive.csv,14,011011001110111100101101,108,239,45,0.4110197705385753,0.351396559440756,0.0,0.5124183006535947,0.3516204989158349,0.002060743251033611,0.3527800647778282,0.35203201402229833,0.019429925971982048,0.019429925971982048,0.4070440013071711,0.004210697778592247,0.09522174942735691,0.0952217494273569,0.3898176998587696,0.02143699922699374,0.18063138623886288,0.18063138623886288,0.3705209979892255,0.04073370109653784,0.09842768721273394,0.09842768721273394,0.38912756638505536,0.02212713270070794
IMG_0065,1,IMG_0065_r1_archive.csv,15,010110010101011000111010,89,86,58,0.4108275116327375,0.3513991163278118,0.0,0.3045751633986928,0.35173321954057624,0.0023513276662641223,0.3528201392987619,0.35201257006700687,0.019429925971982048,0.019429925971982048,0.406859649830901,0.0042062106932915025,0.09522174942735691,0.0952217494273569,0.3896577987642891,0.02140806175990341,0.18063138623886288,0.18063138623886288,0.3702935027644791,0.040772357759713426,0.09842768721273394,0.09842768721273394,0.3889369837865564,0.02212887673763611
IMG_0065,1,IMG_0065_r1_archive.csv,17,001001100010000001111001,38,32,121,0.4131948131754101,0.3512398520678618,0.0,0.2496732026143791,0.35162404614019144,0.0021977980825933206,0.3527493482942948,0.3518542900083376,0.019429925971982048,0.019429925971982048,0.40900566187246007,0.004312664675501368,0.09522174942735691,0.0952217494273569,0.39152456170856714,0.021793764839394297,0.18063138623886288,0.18063138623886288,0.3717330443909366,0.04158528215702486,0.09842768721273394,0.09842768721273394,0.39075442265732124,0.022563903890640172
IMG_0065,1,IMG_0065_r1_archive.csv,18,010000000011000000011000,64,48,24,0.4119785844715509,0.3515703711683941,0.0,0.1777777777777777,0.35158947278648833,0.0020645918828701656,0.3527480764905224,0.3519011372183615,0.019429925971982048,0.019429925971982048,0.4079711177922865,0.004231490762551818,0.09522174942735691,0.0952217494273569,0.3906182636060074,0.021584344948830946,0.18063138623886288,0.18063138623886288,0.3710237039344823,0.04117890462035602,0.09842768721273394,0.09842768721273394,0.38987102844425875,0.022331580110579594
IMG_0065,1,IMG_0065_r1_archive.csv,19,000110010001100000010000,25,24,16,0.4146086683550707,0.3514015528545349,0.0,0.0849673202614379,0.35158071358172427,0.0020753632762333697,0.3527366244374176,0.35174120986508317,0.019429925971982048,0.019429925971982048,0.41043536577605066,0.004366763685070452,0.09522174942735691,0.0952217494273569,0.3927216483372096,0.02208048112391158,0.18063138623886288,0.18063138623886288,0.37269800478415427,0.04210412467696689,0.09842768721273394,0.09842768721273394,0.39195167296580485,0.022850456495316307
