run_key,experiment_id,filename,run_index,algorithm,algorithm_order,population_size,evaluation_budget,master_seed,best_score,level_R,level_G,level_B,evaluations,budget_compliant,runtime_s,iterations_completed,convergence_points,final_convergence_value,diversity_mean,diversity_final,injection_count,bda_proposals,ehho_proposals,bda_fraction,cache_entries,cache_hits,cache_misses,cache_hit_rate
IMG_0002|r3|n30|b600|HHO-VC,IMG_0002,101087.jpg,3,HHO-VC,4,30,600,1864832109,4.522159432040049,13,9,2,600,True,13.329715300002135,12,12,4.522159432040049,nan,nan,0,0,0,nan,284,1516,284,0.8422222222222222
IMG_0002|r4|n30|b600|BEHHO-VC-Calibrated,IMG_0002,101087.jpg,4,BEHHO-VC-Calibrated,1,30,600,1598637394,4.5274558068249915,93,13,69,600,True,27.274899300013203,20,20,4.5274558068249915,0.8810555555555555,0.8681481481481481,0,0,0,nan,589,1214,589,0.6733222407099279
IMG_0002|r4|n30|b600|EHHO-VC,IMG_0002,101087.jpg,4,EHHO-VC,2,30,600,1598637394,4.527095220532401,4,13,24,600,True,10.216470299987122,13,13,4.527095220532401,0.1485747723191665,0.04113543240954195,0,0,0,nan,283,1517,283,0.8427777777777777
IMG_0002|r4|n30|b600|HHO-VC,IMG_0002,101087.jpg,4,HHO-VC,3,30,600,1598637394,4.527518848916748,4,31,39,600,True,9.405027100001462,11,11,4.527518848916748,nan,nan,0,0,0,nan,285,1515,285,0.8416666666666667
IMG_0002|r4|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0002,101087.jpg,4,BDA-EHHO-VC-Calibrated,4,30,600,1598637394,4.527569745859953,4,7,174,600,True,23.070010199968237,10,10,4.527569745859953,nan,nan,0,141,159,0.47,496,1307,496,0.7249029395452025
IMG_0002|r5|n30|b600|HHO-VC,IMG_0002,101087.jpg,5,HHO-VC,1,30,600,804458244,4.523578916606103,2,2,9,600,True,10.793477200029884,12,12,4.523578916606103,nan,nan,0,0,0,nan,217,1583,217,0.8794444444444445
IMG_0002|r5|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0002,101087.jpg,5,BDA-EHHO-VC-Calibrated,2,30,600,804458244,4.523393272175249,68,2,237,600,True,23.703249100013636,10,10,4.523393272175249,nan,nan,0,158,142,0.5266666666666666,512,1291,512,0.7160288408208542
IMG_0002|r5|n30|b600|BEHHO-VC-Calibrated,IMG_0002,101087.jpg,5,BEHHO-VC-Calibrated,3,30,600,804458244,4.523578916606103,2,2,9,600,True,20.650553999992553,20,20,4.523578916606103,0.7936574074074074,0.6496296296296298,4,0,0,nan,489,1314,489,0.7287853577371048
IMG_0002|r5|n30|b600|EHHO-VC,IMG_0002,101087.jpg,5,EHHO-VC,4,30,600,804458244,4.523578916606103,2,2,9,600,True,9.315757000003941,14,14,4.523578916606103,0.1215290126142922,0.10440705126375281,2,0,0,nan,222,1578,222,0.8766666666666667
IMG_0003|r1|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0003,102061.jpg,1,BDA-EHHO-VC-Calibrated,1,30,600,2065644448,4.9497935202371925,48,10,20,600,True,25.195131400018,10,10,4.9497935202371925,nan,nan,0,143,157,0.4766666666666667,498,1305,498,0.7237936772046589
IMG_0003|r1|n30|b600|HHO-VC,IMG_0003,102061.jpg,1,HHO-VC,2,30,600,2065644448,4.95080762778688,21,27,6,600,True,10.932681799982674,11,11,4.95080762778688,nan,nan,0,0,0,nan,283,1517,283,0.8427777777777777
IMG_0003|r1|n30|b600|BEHHO-VC-Calibrated,IMG_0003,102061.jpg,1,BEHHO-VC-Calibrated,3,30,600,2065644448,4.950285138738169,38,12,20,600,True,26.556931299972348,20,20,4.950285138738169,0.9003425925925926,0.9148148148148149,0,0,0,nan,591,1212,591,0.6722129783693843
IMG_0003|r1|n30|b600|EHHO-VC,IMG_0003,102061.jpg,1,EHHO-VC,4,30,600,2065644448,4.950778548349962,19,38,4,600,True,14.32254710001871,13,13,4.950778548349962,0.22018658742760605,0.07545408164745787,0,0,0,nan,304,1496,304,0.8311111111111111
IMG_0003|r2|n30|b600|BEHHO-VC-Calibrated,IMG_0003,102061.jpg,2,BEHHO-VC-Calibrated,1,30,600,1468317538,4.950523909590863,154,7,4,600,True,31.12973059999058,20,20,4.950523909590863,0.8845462962962964,0.9001851851851853,0,0,0,nan,572,1231,572,0.6827509706045479
IMG_0003|r2|n30|b600|HHO-VC,IMG_0003,102061.jpg,2,HHO-VC,2,30,600,1468317538,4.950521995908907,130,20,78,600,True,14.484161200001836,12,12,4.950521995908907,nan,nan,0,0,0,nan,351,1449,351,0.805
IMG_0003|r2|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0003,102061.jpg,2,BDA-EHHO-VC-Calibrated,3,30,600,1468317538,4.950022680013693,8,102,84,600,True,22.73857240000507,10,10,4.950022680013693,nan,nan,0,159,141,0.53,491,1312,491,0.7276760953965613
IMG_0003|r2|n30|b600|EHHO-VC,IMG_0003,102061.jpg,2,EHHO-VC,4,30,600,1468317538,4.95017228573531,137,20,84,600,True,16.068441300012637,14,14,4.95017228573531,0.3069608327937342,0.3430331003833257,0,0,0,nan,372,1428,372,0.7933333333333333
IMG_0003|r3|n30|b600|HHO-VC,IMG_0003,102061.jpg,3,HHO-VC,1,30,600,1514007836,4.949797786492369,4,2,2,600,True,3.2091528000310063,11,11,4.949797786492369,nan,nan,0,0,0,nan,175,1625,175,0.9027777777777778
IMG_0003|r3|n30|b600|BEHHO-VC-Calibrated,IMG_0003,102061.jpg,3,BEHHO-VC-Calibrated,2,30,600,1514007836,4.9485765786987,4,2,4,600,True,19.349961299973074,20,20,4.9485765786987,0.6625,0.5109259259259259,11,0,0,nan,405,1398,405,0.7753743760399334
IMG_0003|r3|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0003,102061.jpg,3,BDA-EHHO-VC-Calibrated,3,30,600,1514007836,4.9498956699970345,4,2,140,600,True,27.38364440004807,10,10,4.9498956699970345,nan,nan,0,135,165,0.45,491,1312,491,0.7276760953965613
IMG_0003|r3|n30|b600|EHHO-VC,IMG_0003,102061.jpg,3,EHHO-VC,4,30,600,1514007836,4.949023832266925,14,2,10,600,True,15.600519100029487,13,13,4.949023832266925,0.24496093380770653,0.16214313310509032,1,0,0,nan,296,1504,296,0.8355555555555556
IMG_0003|r4|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0003,102061.jpg,4,BDA-EHHO-VC-Calibrated,1,30,600,131951801,4.947293593678593,195,166,251,600,True,26.992129499965813,10,10,4.947293593678593,nan,nan,0,150,150,0.5,506,1297,506,0.7193566278424848
IMG_0003|r4|n30|b600|BEHHO-VC-Calibrated,IMG_0003,102061.jpg,4,BEHHO-VC-Calibrated,2,30,600,131951801,4.947240643368461,193,4,238,600,True,32.85316779999994,20,20,4.947240643368461,0.9361944444444443,0.8924074074074074,0,0,0,nan,612,1191,612,0.6605657237936772
IMG_0003|r4|n30|b600|EHHO-VC,IMG_0003,102061.jpg,4,EHHO-VC,3,30,600,131951801,4.947378993172261,222,145,221,600,True,28.19836999999825,13,13,4.947378993172261,0.5481690042015809,0.6153106102926504,0,0,0,nan,500,1300,500,0.7222222222222222
IMG_0003|r4|n30|b600|HHO-VC,IMG_0003,102061.jpg,4,HHO-VC,4,30,600,131951801,4.947491713358629,222,145,222,600,True,28.854018400015775,12,12,4.947491713358629,nan,nan,0,0,0,nan,477,1323,477,0.735
IMG_0003|r5|n30|b600|BEHHO-VC-Calibrated,IMG_0003,102061.jpg,5,BEHHO-VC-Calibrated,1,30,600,719609205,4.956927753767999,2,3,2,600,True,29.72736979997717,20,20,4.956927753767999,0.714787037037037,0.7518518518518519,10,0,0,nan,455,1348,455,0.747642817526345
IMG_0003|r5|n30|b600|EHHO-VC,IMG_0003,102061.jpg,5,EHHO-VC,2,30,600,719609205,4.956086730938611,5,5,5,600,True,11.498297400015872,13,13,4.956086730938611,0.12178510496242914,0.07065683505611244,5,0,0,nan,192,1608,192,0.8933333333333333
IMG_0003|r5|n30|b600|HHO-VC,IMG_0003,102061.jpg,5,HHO-VC,3,30,600,719609205,4.956528393700587,2,3,3,600,True,9.632232300005853,12,12,4.956528393700587,nan,nan,0,0,0,nan,157,1643,157,0.9127777777777778
