experiment_id,run_index,algorithm,set_size,hypervolume,igd,epsilon_additive,mean_nn_distance,reference_front_size
IMG_0053,5,MO-BDA-EHHO-VC,21,0.8676876652616275,0.036719888975315314,0.17426808396570725,0.21799605274009584,25
IMG_0054,1,HHO-VC,1,0.07046468337782166,0.8898913990768159,0.8683887005350366,0.0,82
IMG_0054,1,EHHO-VC,1,0.07046468337782166,0.8898913990768159,0.8683887005350366,0.0,82
IMG_0054,1,BEHHO-VC-Calibrated,1,0.029841874301241578,0.9615107803193267,1.0,0.0,82
IMG_0054,1,BDA-EHHO-VC-Calibrated,1,0.13986224223210825,0.6379961096925827,0.6394099062690752,0.0,82
IMG_0054,1,MO-BDA-EHHO-VC,79,0.7515453636303495,0.005039633194287381,0.04657179818899021,0.1089619528071881,82
IMG_0054,2,HHO-VC,1,0.008629208441968256,0.9556569202753155,1.0,0.0,46
IMG_0054,2,EHHO-VC,1,0.4242545721055996,0.7234790057786458,0.6687156647393012,0.0,46
IMG_0054,2,BEHHO-VC-Calibrated,1,0.03977044156002018,0.72207346350841,0.8378830344323486,0.0,46
IMG_0054,2,BDA-EHHO-VC-Calibrated,1,0.4039478160124521,0.695060368155655,0.66031583031296,0.0,46
IMG_0054,2,MO-BDA-EHHO-VC,44,1.0458723938371195,0.010403077240442975,0.09653341369459817,0.1154715977250333,46
IMG_0054,3,HHO-VC,1,0.1799662370055813,0.9053936758293207,0.861444714831591,0.0,72
IMG_0054,3,EHHO-VC,1,0.14315776614111214,0.794754703676883,0.7487184239580438,0.0,72
IMG_0054,3,BEHHO-VC-Calibrated,1,0.1799662370055813,0.9053936758293207,0.861444714831591,0.0,72
IMG_0054,3,BDA-EHHO-VC-Calibrated,1,0.06401428174486262,0.6732488229326721,0.7682242990654204,0.0,72
IMG_0054,3,MO-BDA-EHHO-VC,69,1.1222287436990217,0.010396517190178398,0.04112149532710277,0.09427879126900544,72
IMG_0054,4,HHO-VC,1,0.04267344145488744,0.7954689433902713,0.7671755725190842,0.0,43
IMG_0054,4,EHHO-VC,1,0.04222275949373913,0.7965676053259682,0.7719266534112567,0.0,43
IMG_0054,4,BEHHO-VC-Calibrated,1,0.1135365650605012,0.7085245598756607,0.7520480893152208,0.0,43
IMG_0054,4,BDA-EHHO-VC-Calibrated,1,0.0371503676408039,0.7870217960518219,0.7602010365592315,0.0,43
IMG_0054,4,MO-BDA-EHHO-VC,43,0.9033398240306396,0.0,0.0,0.154196947630111,43
IMG_0054,5,HHO-VC,1,0.015519083750748779,0.8907224014850952,0.9874100719424459,0.0,40
IMG_0054,5,EHHO-VC,1,0.015519083750748779,0.8907224014850952,0.9874100719424459,0.0,40
IMG_0054,5,BEHHO-VC-Calibrated,1,0.02815295184693172,0.8117624410909514,1.0,0.0,40
IMG_0054,5,BDA-EHHO-VC-Calibrated,1,0.14264390679434868,0.7435518681491639,0.79136690647482,0.0,40
IMG_0054,5,MO-BDA-EHHO-VC,39,1.0337430597053225,0.010840464517253299,0.1405533855335056,0.1943939547954653,40
IMG_0055,1,HHO-VC,1,0.5025048236535471,0.6642554244703816,0.505887599688649,0.0,35
IMG_0055,1,EHHO-VC,1,0.12967840483134924,0.7374926191152481,0.8026957660059539,0.0,35
IMG_0055,1,BEHHO-VC-Calibrated,1,0.10424929674952256,0.7938742642627122,0.8167081864512747,0.0,35
IMG_0055,1,BDA-EHHO-VC-Calibrated,1,0.18709563562824583,0.8878915779778455,0.8398239919332946,0.0,35
IMG_0055,1,MO-BDA-EHHO-VC,35,0.9810475034225558,0.026873217539508883,0.14639639639639634,0.16317769562346374,35
IMG_0055,2,HHO-VC,1,0.3389068417095381,0.8319532569836323,0.5798969072167042,0.0,61
IMG_0055,2,EHHO-VC,1,0.27215041203962337,0.7906712794285643,0.6935392516415684,0.0,61
IMG_0055,2,BEHHO-VC-Calibrated,1,0.2785972260036593,0.7812528939931603,0.6880109419020408,0.0,61
IMG_0055,2,BDA-EHHO-VC-Calibrated,1,0.30390720248531056,0.5420330920913792,0.5902061855672066,0.0,61
IMG_0055,2,MO-BDA-EHHO-VC,59,0.9222163991640295,0.007689244896793752,0.16470135303862876,0.15194757482013793,61
IMG_0055,3,HHO-VC,1,0.44264602609537007,0.6921700433772011,0.519537645545894,0.0,49
IMG_0055,3,EHHO-VC,1,0.6243484139520704,0.791482699225968,0.5084909541699585,0.0,49
IMG_0055,3,BEHHO-VC-Calibrated,1,0.41911646497889904,0.7077966571682912,0.5263602127836166,0.0,49
IMG_0055,3,BDA-EHHO-VC-Calibrated,1,0.5785753359367881,0.7819321555570397,0.4822507389322558,0.0,49
IMG_0055,3,MO-BDA-EHHO-VC,46,0.7348002000938935,0.02704473703120517,0.37131367292229017,0.13269518151409473,49
IMG_0055,4,HHO-VC,1,0.016126215364922532,0.9695579382672318,0.8896821726735421,0.0,27
IMG_0055,4,EHHO-VC,1,0.016126215364922532,0.9695579382672318,0.8896821726735421,0.0,27
IMG_0055,4,BEHHO-VC-Calibrated,1,0.007978116318279552,1.0116527815505238,1.0,0.0,27
IMG_0055,4,BDA-EHHO-VC-Calibrated,1,0.03736467104422791,0.6895197960482178,0.9432989690719138,0.0,27
IMG_0055,4,MO-BDA-EHHO-VC,27,0.8985325130023614,0.0,0.0,0.17621080864901675,27
IMG_0055,5,HHO-VC,1,0.31942635074852627,0.5728007829843615,0.7580645161290324,0.0,37
IMG_0055,5,EHHO-VC,1,0.3032962361904063,0.5601765467121846,0.7511520737327191,0.0,37
IMG_0055,5,BEHHO-VC-Calibrated,1,0.02176936081041753,1.0202278584346838,0.9520547945207758,0.0,37
IMG_0055,5,BDA-EHHO-VC-Calibrated,1,0.21869519095754417,0.6556692971968837,0.6735159817352038,0.0,37
IMG_0055,5,MO-BDA-EHHO-VC,35,0.9462996978001922,0.005393972377703,0.048387096774193505,0.15659037333790535,37
IMG_0056,1,HHO-VC,1,0.07440958580337523,0.6921873099677422,0.6143389075118099,0.0,23
IMG_0056,1,EHHO-VC,1,0.08013906786981737,0.6847750826172354,0.6126628447356421,0.0,23
IMG_0056,1,BEHHO-VC-Calibrated,1,0.06419385671163966,0.8507801199833647,0.9029126213592232,0.0,23
IMG_0056,1,BDA-EHHO-VC-Calibrated,1,0.033395434450935395,0.9886044387994126,0.8446601941747572,0.0,23
IMG_0056,1,MO-BDA-EHHO-VC,22,0.9062914264732451,0.01087263677482152,0.06796192977352725,0.1746414148002917,23
IMG_0056,2,HHO-VC,1,0.23534494557043611,0.5508690718443369,0.7000119968310905,0.0,30
IMG_0056,2,EHHO-VC,1,0.22950151583591147,0.528063630576311,0.7183668153449917,0.0,30
IMG_0056,2,BEHHO-VC-Calibrated,1,0.16632889083305386,0.5588625205713519,0.5340909090909091,0.0,30
IMG_0056,2,BDA-EHHO-VC-Calibrated,1,0.11361445324753734,0.7263829711411594,0.6941018475525887,0.0,30
IMG_0056,2,MO-BDA-EHHO-VC,27,0.9444178180901655,0.024370128493530336,0.06346483704974563,0.20561791528812848,30
IMG_0056,3,HHO-VC,1,0.06839654465593002,1.060032015907733,0.7037037037037036,0.0,9
IMG_0056,3,EHHO-VC,1,0.556109438753014,0.4752547156807355,0.37662337662331224,0.0,9
IMG_0056,3,BEHHO-VC-Calibrated,1,0.18947064003516786,0.7025326503581376,0.510493373393567,0.0,9
IMG_0056,3,BDA-EHHO-VC-Calibrated,1,0.003254501827825856,1.387765757141303,1.0,0.0,9
IMG_0056,3,MO-BDA-EHHO-VC,9,1.1851580384272473,0.0,0.0,0.2986337437469607,9
IMG_0056,4,HHO-VC,1,0.0012068489785415706,1.264577787868621,1.0,0.0,22
IMG_0056,4,EHHO-VC,1,0.0018851152713076631,1.233562853934923,0.9838383531382465,0.0,22
IMG_0056,4,BEHHO-VC-Calibrated,1,0.29026321483183287,0.6143894128698816,0.6382022471908574,0.0,22
IMG_0056,4,BDA-EHHO-VC-Calibrated,1,0.03360149086962966,0.8030613606707742,0.7460674157303147,0.0,22
IMG_0056,4,MO-BDA-EHHO-VC,21,0.9528364634653708,0.018619727327574522,0.21345707656612542,0.18499174095815685,22
IMG_0056,5,HHO-VC,1,0.008768285061468938,1.1041036168771394,0.947463768115942,0.0,34
IMG_0056,5,EHHO-VC,1,0.002280874474264748,1.2214966182382594,1.0,0.0,34
IMG_0056,5,BEHHO-VC-Calibrated,1,0.006192066771631821,1.0436394064252499,1.0,0.0,34
IMG_0056,5,BDA-EHHO-VC-Calibrated,1,0.05204707201046657,0.8088078941158711,0.7337580920172087,0.0,34
IMG_0056,5,MO-BDA-EHHO-VC,34,1.0619499066253648,0.0,0.0,0.17661274740427926,34
IMG_0057,1,HHO-VC,1,0.29676608814289035,0.4382601647895592,0.5481177177392641,0.0,57
IMG_0057,1,EHHO-VC,1,0.2405256447898152,0.5311317838373313,0.7457450394131334,0.0,57
IMG_0057,1,BEHHO-VC-Calibrated,1,0.03725490510452705,0.6662263801324658,0.8759894459103018,0.0,57
IMG_0057,1,BDA-EHHO-VC-Calibrated,1,0.06412076974828892,0.6229673768044437,0.8153034300790826,0.0,57
IMG_0057,1,MO-BDA-EHHO-VC,56,0.9867499587942753,0.0013155008187977892,0.011754826917838912,0.14768990141449792,57
IMG_0057,2,HHO-VC,1,0.3420053201959335,0.5949908885660594,0.5960456962775257,0.0,63
IMG_0057,2,EHHO-VC,1,0.1491427720226947,0.6849160085340965,0.8693519390543998,0.0,63
IMG_0057,2,BEHHO-VC-Calibrated,1,0.17831818410396968,0.5056312815990003,0.5949367088607596,0.0,63
IMG_0057,2,BDA-EHHO-VC-Calibrated,1,0.17185568372163934,0.4825751126252684,0.6033755274261604,0.0,63
IMG_0057,2,MO-BDA-EHHO-VC,61,0.8892118890552853,0.0042285854927957,0.06705539358608781,0.145859194835051,63
IMG_0057,3,HHO-VC,1,0.02446472232470112,0.7574130607116655,0.9512761020880928,0.0,47
IMG_0057,3,EHHO-VC,1,0.017448490818264946,0.7816548642659156,1.0,0.0,47
IMG_0057,3,BEHHO-VC-Calibrated,1,0.1610431883931473,0.8157867990022764,0.763341067285495,0.0,47
IMG_0057,3,BDA-EHHO-VC-Calibrated,1,0.10685549362823764,0.6927913974255469,0.798143851508011,0.0,47
IMG_0057,3,MO-BDA-EHHO-VC,46,1.049497857801768,0.010157430454073137,0.07005985789790548,0.12448283767505763,47
IMG_0057,4,HHO-VC,1,0.020899729936753673,1.056701310255372,1.0,0.0,63
IMG_0057,4,EHHO-VC,1,0.018407072076484083,1.0693988571167858,0.924561108580277,0.0,63
IMG_0057,4,BEHHO-VC-Calibrated,1,0.051530457876390094,0.9231826470934671,1.0,0.0,63
IMG_0057,4,BDA-EHHO-VC-Calibrated,1,0.154003846345754,0.7483706959136365,0.7035990185207605,0.0,63
IMG_0057,4,MO-BDA-EHHO-VC,59,1.182043072554273,0.025304103704081,0.07360000000000004,0.1281855871800048,63
IMG_0057,5,HHO-VC,1,0.01987558444264357,0.9351165754274882,0.9310344827587501,0.0,52
IMG_0057,5,EHHO-VC,1,0.01911377420049508,1.020405344663076,0.9550607306516716,0.0,52
IMG_0057,5,BEHHO-VC-Calibrated,1,0.01911377420049508,1.020405344663076,0.9550607306516716,0.0,52
IMG_0057,5,BDA-EHHO-VC-Calibrated,1,0.0362209811179636,0.7970358511523324,1.0,0.0,52
IMG_0057,5,MO-BDA-EHHO-VC,51,0.8987397683340215,0.007030020400934282,0.0199081163859112,0.150143966814364,52
IMG_0058,1,HHO-VC,1,0.022187515269858793,0.8921224583110924,1.0,0.0,39
IMG_0058,1,EHHO-VC,1,0.022187515269858793,0.8921224583110924,1.0,0.0,39
IMG_0058,1,BEHHO-VC-Calibrated,1,0.12007002023044554,0.7400107534469421,0.8413042001204984,0.0,39
IMG_0058,1,BDA-EHHO-VC-Calibrated,1,0.04065030894650168,0.6936660681919378,0.8892128279883191,0.0,39
IMG_0058,1,MO-BDA-EHHO-VC,38,0.989696144013302,0.012921617622365636,0.02901785714285718,0.15564463036418352,39
IMG_0058,2,HHO-VC,1,0.012100000000000024,1.1242224545357218,1.0,0.0,44
IMG_0058,2,EHHO-VC,1,0.012100000000000024,1.1242224545357218,1.0,0.0,44
IMG_0058,2,BEHHO-VC-Calibrated,1,0.07297397890988268,0.6333790892571075,0.8807692307691736,0.0,44
IMG_0058,2,BDA-EHHO-VC-Calibrated,1,0.024182832630671766,0.700796686058055,1.0,0.0,44
IMG_0058,2,MO-BDA-EHHO-VC,42,0.9167305206216487,0.03408678688216205,0.12966329067208035,0.13156759197103102,44
IMG_0058,3,HHO-VC,1,0.030130101140903733,0.966085373067833,1.0,0.0,36
IMG_0058,3,EHHO-VC,1,0.05425957267770923,0.9038231890610641,1.0,0.0,36
IMG_0058,3,BEHHO-VC-Calibrated,1,0.0748165395454142,0.7455407328362834,0.788115758168168,0.0,36
IMG_0058,3,BDA-EHHO-VC-Calibrated,1,0.10985968880691589,0.6427741647695245,0.6793869943632357,0.0,36
IMG_0058,3,MO-BDA-EHHO-VC,33,0.7484369011891869,0.03671940019354688,0.08146058790735783,0.14876271118490772,36
IMG_0058,4,HHO-VC,1,0.10295311011235689,0.5363203879445496,0.677200902934619,0.0,55
IMG_0058,4,EHHO-VC,1,0.10295311011235689,0.5363203879445496,0.677200902934619,0.0,55
IMG_0058,4,BEHHO-VC-Calibrated,1,0.04224860407263472,0.8518613471889729,1.0,0.0,55
IMG_0058,4,BDA-EHHO-VC-Calibrated,1,0.14097889263988567,0.5028984636289868,0.6129186781719616,0.0,55
IMG_0058,4,MO-BDA-EHHO-VC,54,0.8850344786742372,0.007450969011631012,0.13225394201825336,0.1516269415705875,55
IMG_0058,5,HHO-VC,1,0.025649480406862487,0.6898226367186597,1.0,0.0,38
IMG_0058,5,EHHO-VC,1,0.02559619144216591,0.6622721780789478,0.9580952380952957,0.0,38
IMG_0058,5,BEHHO-VC-Calibrated,1,0.05270184454456581,0.71199865293696,0.8978443562237384,0.0,38
IMG_0058,5,BDA-EHHO-VC-Calibrated,1,0.04958622417360944,0.6594022675553708,0.9257142857142635,0.0,38
IMG_0058,5,MO-BDA-EHHO-VC,38,0.6195006860264326,0.0,0.0,0.1322465867026994,38
IMG_0059,1,HHO-VC,1,0.3179452736176212,0.5732366444790657,0.661993769470405,0.0,65
IMG_0059,1,EHHO-VC,1,0.3041639504229565,0.5642745785543516,0.661993769470405,0.0,65
IMG_0059,1,BEHHO-VC-Calibrated,1,0.17670061189990768,0.6824184987560178,0.8566978193146417,0.0,65
IMG_0059,1,BDA-EHHO-VC-Calibrated,1,0.37191675177424416,0.5146395715946825,0.5155763239875389,0.0,65
IMG_0059,1,MO-BDA-EHHO-VC,64,1.0161470543121325,0.004038099363574832,0.059098718602854275,0.13775304078886724,65
IMG_0059,2,HHO-VC,1,0.06667328230663917,0.671026677244612,0.8611111111111136,0.0,35
IMG_0059,2,EHHO-VC,1,0.023448808835435125,0.7432302430257537,0.9552469135802015,0.0,35
IMG_0059,2,BEHHO-VC-Calibrated,1,0.03202841865916306,1.0906037321188686,1.0,0.0,35
IMG_0059,2,BDA-EHHO-VC-Calibrated,1,0.019384571244772268,0.8054263729506209,1.0,0.0,35
IMG_0059,2,MO-BDA-EHHO-VC,34,1.0042149422614115,0.022772467194195446,0.05789473684210521,0.165275736955071,35
IMG_0059,3,HHO-VC,1,0.031046349390485107,0.7259476142338528,0.9602484472050252,0.0,37
IMG_0059,3,EHHO-VC,1,0.03891250092026488,0.6924945848976182,0.9304347826088091,0.0,37
IMG_0059,3,BEHHO-VC-Calibrated,1,0.024709702781145173,0.6981209292105774,0.9950310559006267,0.0,37
IMG_0059,3,BDA-EHHO-VC-Calibrated,1,0.016013247725210317,0.9156535253287896,0.9900621118012533,0.0,37
IMG_0059,3,MO-BDA-EHHO-VC,37,0.996182667008123,0.0,0.0,0.16074106670402266,37
IMG_0059,4,HHO-VC,1,0.006758040183998283,0.8679218999242047,0.9888765294772198,0.0,40
IMG_0059,4,EHHO-VC,1,0.004374600507831245,0.9079602560264863,1.0,0.0,40
IMG_0059,4,BEHHO-VC-Calibrated,1,0.0029970733337342215,0.9956763153931473,1.0,0.0,40
IMG_0059,4,BDA-EHHO-VC-Calibrated,1,0.006624899269616655,0.9797673552918529,1.0,0.0,40
IMG_0059,4,MO-BDA-EHHO-VC,40,0.9673709444323347,0.0,0.0,0.1354190270587729,40
IMG_0059,5,HHO-VC,1,0.3837835785425088,0.6991323678993391,0.6079505526507746,0.0,36
IMG_0059,5,EHHO-VC,1,0.360928365049074,0.656074332041262,0.6039708810283025,0.0,36
IMG_0059,5,BEHHO-VC-Calibrated,1,0.1920141478876473,0.6315879867682627,0.6729222520108975,0.0,36
IMG_0059,5,BDA-EHHO-VC-Calibrated,1,0.09745972660452412,0.5771144346171726,0.7024128686326403,0.0,36
IMG_0059,5,MO-BDA-EHHO-VC,33,1.0299435026802366,0.018917131796121252,0.07506702412893507,0.18276756023849947,36
IMG_0060,1,HHO-VC,1,0.03568274307732241,0.7222252147889663,0.7919621749409588,0.0,46
IMG_0060,1,EHHO-VC,1,0.035096726687034056,0.7252282373133343,0.7895981087469259,0.0,46
IMG_0060,1,BEHHO-VC-Calibrated,1,0.09399966616556768,0.6331015895494236,0.7759355177700936,0.0,46
IMG_0060,1,BDA-EHHO-VC-Calibrated,1,0.033256210693717335,0.7375466848533069,0.9314420803782242,0.0,46
IMG_0060,1,MO-BDA-EHHO-VC,46,1.025121395578958,0.0,0.0,0.16681134404507778,46
IMG_0060,2,HHO-VC,1,0.047486177372290925,0.5224454017162421,0.7611673137026478,0.0,59
IMG_0060,2,EHHO-VC,1,0.27427876720871086,0.6402018601194824,0.5691780826012197,0.0,59
IMG_0060,2,BEHHO-VC-Calibrated,1,0.09107728801747614,0.8441158287721802,0.9276315789474782,0.0,59
IMG_0060,2,BDA-EHHO-VC-Calibrated,1,0.25113170252982997,0.5400891451148013,0.500000000000111,0.0,59
IMG_0060,2,MO-BDA-EHHO-VC,57,0.7405020697959172,0.010422479767028545,0.13504878047598715,0.12805619887152667,59
IMG_0060,3,HHO-VC,1,0.04821493890381469,0.9085285024411747,1.0,0.0,46
IMG_0060,3,EHHO-VC,1,0.04821493890381469,0.9085285024411747,1.0,0.0,46
IMG_0060,3,BEHHO-VC-Calibrated,1,0.1305279888910872,0.834426423692033,0.8821883610869875,0.0,46
IMG_0060,3,BDA-EHHO-VC-Calibrated,1,0.10291956413953396,0.645247224717966,0.6207407407407407,0.0,46
IMG_0060,3,MO-BDA-EHHO-VC,43,0.834352239435916,0.024736160427214937,0.06750271665034963,0.16852150705514962,46
IMG_0060,4,HHO-VC,1,0.12220296127028123,0.5905174071227384,0.6924265842349305,0.0,53
IMG_0060,4,EHHO-VC,1,0.10431046665827401,0.7444560156793865,0.7820710973724884,0.0,53
IMG_0060,4,BEHHO-VC-Calibrated,1,0.005101651135727867,0.9861155623889633,1.0,0.0,53
IMG_0060,4,BDA-EHHO-VC-Calibrated,1,0.05605067060504772,0.8010092468057431,0.8593508500772798,0.0,53
IMG_0060,4,MO-BDA-EHHO-VC,52,1.0952545012188155,0.00641839255829713,0.025742574257526962,0.11091817893700354,53
IMG_0060,5,HHO-VC,1,0.12219418520117926,0.5760483650392358,0.7959183673469388,0.0,50
IMG_0060,5,EHHO-VC,1,0.04299886859943007,0.6371895922146191,0.7884972170686456,0.0,50
IMG_0060,5,BEHHO-VC-Calibrated,1,0.143942908322092,0.5512168415981669,0.7272727272727273,0.0,50
IMG_0060,5,BDA-EHHO-VC-Calibrated,1,0.1183531916013944,0.582326826232954,0.738404452690167,0.0,50
IMG_0060,5,MO-BDA-EHHO-VC,50,0.8677541530088725,0.0,0.0,0.14511183006812253,50
IMG_0061,1,HHO-VC,1,0.10617441562054408,0.5549709109266804,0.7395928395211311,0.0,55
IMG_0061,1,EHHO-VC,1,0.10304929443553038,0.5579972387124694,0.7553114756700456,0.0,55
IMG_0061,1,BEHHO-VC-Calibrated,1,0.2917341840900801,0.45777215217303896,0.4614792357882564,0.0,55
IMG_0061,1,BDA-EHHO-VC-Calibrated,1,0.15945567955602344,0.47294680287077173,0.6630434782608695,0.0,55
IMG_0061,1,MO-BDA-EHHO-VC,55,0.8615867996152443,0.0,0.0,0.11399746778409368,55
IMG_0061,2,HHO-VC,1,0.05780953152688644,0.573802466196593,0.8696463672149352,0.0,69
IMG_0061,2,EHHO-VC,1,0.23845974177859666,0.7014993391273185,0.7417974322396577,0.0,69
IMG_0061,2,BEHHO-VC-Calibrated,1,0.37044294189362725,0.5297801391278527,0.3811956864382337,0.0,69
IMG_0061,2,BDA-EHHO-VC-Calibrated,1,0.3612463133499058,0.551128679616218,0.43681747269906007,0.0,69
IMG_0061,2,MO-BDA-EHHO-VC,68,0.7288222302809889,0.006642226918481919,0.13164687499244598,0.11754727116976907,69
IMG_0061,3,HHO-VC,1,0.026851580581788746,0.6117933741984427,0.9801444043322715,0.0,80
IMG_0061,3,EHHO-VC,1,0.028636163212482,0.6387260568112648,0.8754512635379601,0.0,80
IMG_0061,3,BEHHO-VC-Calibrated,1,0.09856888082381877,0.5203593153393092,0.80144404332134,0.0,80
IMG_0061,3,BDA-EHHO-VC-Calibrated,1,0.07013973903214299,0.5172907290655206,0.8176895306858055,0.0,80
IMG_0061,3,MO-BDA-EHHO-VC,77,0.8559910857375075,0.004679343170493856,0.08664259927785756,0.1146635731049506,80
IMG_0061,4,HHO-VC,1,0.16333675959838964,0.6343182207513028,0.6962067280259562,0.0,84
IMG_0061,4,EHHO-VC,1,0.16333675959838964,0.6343182207513028,0.6962067280259562,0.0,84
IMG_0061,4,BEHHO-VC-Calibrated,1,0.22652182058565304,0.5360918159236079,0.5446880269814377,0.0,84
IMG_0061,4,BDA-EHHO-VC-Calibrated,1,0.07450233709529609,0.8500565485678073,0.8853288364248946,0.0,84
IMG_0061,4,MO-BDA-EHHO-VC,82,0.8362299260381295,0.003366202994671724,0.06048031764574657,0.09293427180702202,84
IMG_0061,5,HHO-VC,1,0.38015904362290615,0.6201106523987298,0.5739046353126976,0.0,93
IMG_0061,5,EHHO-VC,1,0.24615766393293886,0.7013422489053526,0.6459525683005426,0.0,93
IMG_0061,5,BEHHO-VC-Calibrated,1,0.3457139152587923,0.5686669639209692,0.4658758079263031,0.0,93
IMG_0061,5,BDA-EHHO-VC-Calibrated,1,0.27069054559208866,0.5112035802490706,0.5074612669757157,0.0,93
IMG_0061,5,MO-BDA-EHHO-VC,91,0.9652118024372206,0.0038423548683688045,0.042119565217391325,0.11070153249211126,93
IMG_0062,1,HHO-VC,1,0.2940725473535078,0.8931608997022289,0.7786284736256726,0.0,23
IMG_0062,1,EHHO-VC,1,0.2810757621857262,0.8429390513357033,0.7665796024407724,0.0,23
IMG_0062,1,BEHHO-VC-Calibrated,1,0.24620240980816538,0.8097751622377309,0.6474576271187417,0.0,23
IMG_0062,1,BDA-EHHO-VC-Calibrated,1,0.2764622339893837,0.6545694043001203,0.46861868935354084,0.0,23
IMG_0062,1,MO-BDA-EHHO-VC,20,0.8419547389500929,0.036358719886919924,0.2334203975592276,0.2541995063654089,23
IMG_0062,2,HHO-VC,1,0.2593398649139377,0.6359114267261526,0.6584965175404169,0.0,41
IMG_0062,2,EHHO-VC,1,0.08758896955492942,0.8735347976923082,0.8084393979501845,0.0,41
IMG_0062,2,BEHHO-VC-Calibrated,1,0.05383544629744244,0.7733855707371466,0.9764150943396227,0.0,41
IMG_0062,2,BDA-EHHO-VC-Calibrated,1,0.0409589274490881,0.7741415413049464,1.0,0.0,41
IMG_0062,2,MO-BDA-EHHO-VC,40,0.9487862584580958,0.013581687255363968,0.06839622641509444,0.1633896178094995,41
IMG_0062,3,HHO-VC,1,0.0001794660860975782,1.434858985145389,1.0,0.0,17
IMG_0062,3,EHHO-VC,1,0.0001794660860975782,1.434858985145389,1.0,0.0,17
IMG_0062,3,BEHHO-VC-Calibrated,1,0.06371220222659675,0.7194117313024316,0.8788461538459841,0.0,17
IMG_0062,3,BDA-EHHO-VC-Calibrated,1,0.07029011428609168,0.719370612762819,0.707692307692314,0.0,17
IMG_0062,3,MO-BDA-EHHO-VC,17,1.0093971155420296,0.0,0.0,0.12919222043300302,17
IMG_0062,4,HHO-VC,1,0.13540664804088368,0.5393021539218019,0.8151111372708146,0.0,29
IMG_0062,4,EHHO-VC,1,0.11971244394634793,0.563600490299991,0.8210440896289297,0.0,29
IMG_0062,4,BEHHO-VC-Calibrated,1,0.15415378805620478,0.5205529077260593,0.7905296319771418,0.0,29
IMG_0062,4,BDA-EHHO-VC-Calibrated,1,0.1138077051655586,0.594126379581979,0.6331186305348498,0.0,29
IMG_0062,4,MO-BDA-EHHO-VC,26,0.8011730179504482,0.013783753550624962,0.05386416861826698,0.20656621772982084,29
IMG_0062,5,HHO-VC,1,0.04966074763647672,0.9441840830078134,0.8449905482041588,0.0,36
IMG_0062,5,EHHO-VC,1,0.03337226907468168,1.0131891724051838,0.9565217391304346,0.0,36
IMG_0062,5,BEHHO-VC-Calibrated,1,0.026589701817263493,0.9711995128788828,1.0,0.0,36
IMG_0062,5,BDA-EHHO-VC-Calibrated,1,0.03700157226812968,0.8519836714817822,0.9243856332703213,0.0,36
IMG_0062,5,MO-BDA-EHHO-VC,34,0.8770732765632462,0.02187579343855177,0.04871060171930153,0.19042526377464633,36
IMG_0063,1,HHO-VC,1,0.0018539915946808629,1.2371431256925156,1.0,0.0,11
IMG_0063,1,EHHO-VC,1,0.1893197719861571,0.714154168094959,0.7236445981063796,0.0,11
IMG_0063,1,BEHHO-VC-Calibrated,1,0.01374692185070849,1.087699027020288,0.9329758713136732,0.0,11
IMG_0063,1,BDA-EHHO-VC-Calibrated,1,0.1585447322798671,0.7684024586715593,0.6768792880431599,0.0,11
IMG_0063,1,MO-BDA-EHHO-VC,9,0.7408356836053075,0.07859903278467804,0.14477211796246642,0.3049075764192944,11
IMG_0063,2,HHO-VC,1,0.001364192780051388,1.3603487334423359,1.0,0.0,9
IMG_0063,2,EHHO-VC,1,0.001364192780051388,1.3603487334423359,1.0,0.0,9
IMG_0063,2,BEHHO-VC-Calibrated,1,0.017803745507262957,0.8565851276269516,1.0,0.0,9
IMG_0063,2,BDA-EHHO-VC-Calibrated,1,0.0028073319967250295,1.3213039827836708,1.0,0.0,9
IMG_0063,2,MO-BDA-EHHO-VC,8,1.205986121581017,0.06771521066408238,0.02075203624057842,0.27886957458247624,9
IMG_0063,3,HHO-VC,1,0.012880919290561047,0.8948033953756571,0.9259573753698327,0.0,15
IMG_0063,3,EHHO-VC,1,0.0166761586781963,0.8686296459774681,1.0,0.0,15
IMG_0063,3,BEHHO-VC-Calibrated,1,0.003743538565498863,1.0436756326412424,1.0,0.0,15
IMG_0063,3,BDA-EHHO-VC-Calibrated,1,0.028133928209606324,0.7864604400217367,0.8431665970484609,0.0,15
IMG_0063,3,MO-BDA-EHHO-VC,15,0.8841677156987323,0.0,0.0,0.23736879446381412,15
IMG_0063,4,HHO-VC,1,0.0011490545736392783,1.306450480986313,1.0,0.0,8
IMG_0063,4,EHHO-VC,1,0.0011490545736392783,1.306450480986313,1.0,0.0,8
IMG_0063,4,BEHHO-VC-Calibrated,1,0.06254314104498992,0.850122753209226,0.6839038510784142,0.0,8
IMG_0063,4,BDA-EHHO-VC-Calibrated,1,0.00876865888232401,1.1258209027769763,0.9721362229102168,0.0,8
IMG_0063,4,MO-BDA-EHHO-VC,8,0.9037380408579186,0.0,0.0,0.3869234112268229,8
IMG_0063,5,HHO-VC,1,0.0111465328126029,1.1748280816143164,1.0,0.0,12
IMG_0063,5,EHHO-VC,1,0.0111465328126029,1.1748280816143164,1.0,0.0,12
IMG_0063,5,BEHHO-VC-Calibrated,1,0.0902443368904969,0.683533393248729,0.813664596273605,0.0,12
