run_key,experiment_id,filename,run_index,algorithm,sec_abs_corr,sec_nmi,sec_hist_overlap,sec_similarity_nmse
IMG_0003|r2|BEHHO-VC-Calibrated,IMG_0003,102061.jpg,2,BEHHO-VC-Calibrated,0.0017426296237203686,7.753921589017068e-05,0.0803923981494075,0.6790222884823452
IMG_0003|r2|HHO-VC,IMG_0003,102061.jpg,2,HHO-VC,0.0013104400882842655,6.995738187611715e-05,0.0803923981494075,0.67910990940559
IMG_0003|r2|BDA-EHHO-VC-Calibrated,IMG_0003,102061.jpg,2,BDA-EHHO-VC-Calibrated,0.0010429196017270796,6.40553674229229e-05,0.0803923981494075,0.6792286012779928
IMG_0003|r2|EHHO-VC,IMG_0003,102061.jpg,2,EHHO-VC,0.001373988618346302,7.102209777382823e-05,0.0803923981494075,0.6791343470880816
IMG_0003|r2|MO-BDA-EHHO-VC,IMG_0003,102061.jpg,2,MO-BDA-EHHO-VC,0.0012384947945378963,6.803581918280175e-05,0.0803923981494075,0.679162552228986
IMG_0003|r3|HHO-VC,IMG_0003,102061.jpg,3,HHO-VC,0.002383148143127329,7.774048579148699e-05,0.0803923981494075,0.6794032716560716
IMG_0003|r3|BEHHO-VC-Calibrated,IMG_0003,102061.jpg,3,BEHHO-VC-Calibrated,0.002056236084516451,7.406122202705429e-05,0.0803923981494075,0.6794086138274391
IMG_0003|r3|BDA-EHHO-VC-Calibrated,IMG_0003,102061.jpg,3,BDA-EHHO-VC-Calibrated,0.002147977861503608,7.646102121370087e-05,0.0803923981494075,0.6794027171200581
IMG_0003|r3|EHHO-VC,IMG_0003,102061.jpg,3,EHHO-VC,0.002333086700909383,7.802408745331966e-05,0.0803923981494075,0.6794176557276299
IMG_0003|r3|MO-BDA-EHHO-VC,IMG_0003,102061.jpg,3,MO-BDA-EHHO-VC,0.002315543029460533,6.630587288488499e-05,0.0803923981494075,0.6795745132236849
IMG_0003|r4|BDA-EHHO-VC-Calibrated,IMG_0003,102061.jpg,4,BDA-EHHO-VC-Calibrated,0.0022999966088858063,7.43322355781293e-05,0.0803923981494075,0.6794687619359655
IMG_0003|r4|BEHHO-VC-Calibrated,IMG_0003,102061.jpg,4,BEHHO-VC-Calibrated,0.0013735010870336713,7.006942095169696e-05,0.0803923981494075,0.6793871266151875
IMG_0003|r4|EHHO-VC,IMG_0003,102061.jpg,4,EHHO-VC,0.002431510041325183,7.199267270995093e-05,0.0803923981494075,0.6794512157391998
IMG_0003|r4|HHO-VC,IMG_0003,102061.jpg,4,HHO-VC,0.00234931537869754,7.249387453083231e-05,0.0803923981494075,0.6794276966392653
IMG_0003|r4|MO-BDA-EHHO-VC,IMG_0003,102061.jpg,4,MO-BDA-EHHO-VC,0.0014886067952415902,6.793980838628253e-05,0.0803923981494075,0.6794466863229057
IMG_0003|r5|BEHHO-VC-Calibrated,IMG_0003,102061.jpg,5,BEHHO-VC-Calibrated,0.0033160053993693994,6.184219018824487e-05,0.0803923981494075,0.6795831191146436
IMG_0003|r5|EHHO-VC,IMG_0003,102061.jpg,5,EHHO-VC,0.003417253557132819,6.762999447022142e-05,0.0803923981494075,0.6795788436843099
IMG_0003|r5|HHO-VC,IMG_0003,102061.jpg,5,HHO-VC,0.0031336327761265904,6.537108789501404e-05,0.0803923981494075,0.6795249859614033
IMG_0003|r5|BDA-EHHO-VC-Calibrated,IMG_0003,102061.jpg,5,BDA-EHHO-VC-Calibrated,0.002862608877481552,6.629365986713858e-05,0.0803923981494075,0.6795510025899488
IMG_0003|r5|MO-BDA-EHHO-VC,IMG_0003,102061.jpg,5,MO-BDA-EHHO-VC,0.002834175873370346,6.116667043107387e-05,0.0803923981494075,0.6795754995358311
IMG_0004|r1|EHHO-VC,IMG_0004,103070.jpg,1,EHHO-VC,0.0019452846609284609,7.250432617898204e-05,0.002238759248105042,0.7045165133259218
IMG_0004|r1|HHO-VC,IMG_0004,103070.jpg,1,HHO-VC,0.0018880882172535374,7.119672751580137e-05,0.002238759248105042,0.7045187865002674
IMG_0004|r1|BEHHO-VC-Calibrated,IMG_0004,103070.jpg,1,BEHHO-VC-Calibrated,0.001807170068595409,7.109839379709773e-05,0.002238759248105042,0.7045083773089896
