experiment_id,run_index,archive_file,archive_row,bits,level_R,level_G,level_B,old_f1_reconstruction,old_f2_security,old_f3_robustness,old_f4_complexity,B1_central_5pct,B1_central_10pct,B1_central_20pct,B2_random_block_5pct,B2_random_block_10pct,B2_random_block_20pct,B3_dropout_5pct,B3_dropout_10pct,B3_dropout_20pct,B4_crop_5pct,B4_crop_10pct,B4_crop_20pct,B1_central_mean,B1_central_max,B2_random_block_mean,B2_random_block_max,B3_dropout_mean,B3_dropout_max,B4_crop_mean,B4_crop_max
IMG_0076,1,IMG_0076_r1_archive.csv,30,011100000100001100110011,112,67,51,0.4502031990688762,0.3378922909340588,0.0,0.3006535947712418,0.025157436372389645,0.049900367657377,0.10011161413030571,0.025045174577884858,0.049999676167900464,0.09977914650811846,0.02498040815797825,0.049613236529124374,0.09914443559303372,0.024319790674930862,0.049254862338974484,0.10010081972698795,0.05838980605335745,0.10011161413030571,0.05827466575130127,0.09977914650811846,0.05791269342671212,0.09914443559303372,0.05789182424696443,0.10010081972698795
IMG_0076,1,IMG_0076_r1_archive.csv,31,010110100001001100111011,90,19,59,0.4518199382337187,0.3377417016806317,0.0,0.2196078431372549,0.025159595253053196,0.04996945183861072,0.10020444599883853,0.02498472591930536,0.04998456400325559,0.09977051098546426,0.02492427726072586,0.049755722652918916,0.09911421126374396,0.024287407464977557,0.04927645114561002,0.10005980099438043,0.05844449769683415,0.10020444599883853,0.05824660030267507,0.09977051098546426,0.05793140372579625,0.09911421126374396,0.057874553201656,0.10005980099438043
IMG_0076,1,IMG_0076_r1_archive.csv,32,011111110001001100111010,127,19,58,0.4514134421702683,0.3377414242328266,0.0,0.2666666666666666,0.025198455104997162,0.049900367657377,0.10012024965295994,0.024999838083950232,0.04991116206069477,0.09973381001418385,0.024926436141389414,0.0495938066031524,0.0991595477576786,0.02430683739094954,0.04926565674229225,0.10008786644300663,0.05840635747177803,0.10012024965295994,0.05821493671960962,0.09973381001418385,0.057893263500740144,0.0991595477576786,0.05788678685874948,0.10008786644300663
IMG_0076,2,IMG_0076_r2_archive.csv,0,000101110001100100110100,23,25,52,0.4532468821565395,0.3382561038056098,0.0,0.130718954248366,0.024976090396651145,0.050107620201078146,0.09989140830262325,0.02513800644641766,0.04970390951699363,0.10042033406519388,0.024673847103753647,0.05028896617681664,0.10043544622983876,0.02456590307057597,0.049690956233012305,0.10022171704414695,0.05832503963345085,0.09989140830262325,0.05842075000953506,0.10042033406519388,0.05846608650346968,0.10043544622983876,0.058159525449245075,0.10022171704414695
IMG_0076,2,IMG_0076_r2_archive.csv,1,100001001010000000100110,132,160,38,0.4509497907995251,0.3380835768372989,0.0,0.4313725490196078,0.025021426890585768,0.050148638933685666,0.09999503457447383,0.02512937092376345,0.04967368518770388,0.10051964257571734,0.024632828371146127,0.05015295669501277,0.10038363309391347,0.024442846872753415,0.04949665697329249,0.09995185696120275,0.05838836679958176,0.09999503457447383,0.05844089956239489,0.10051964257571734,0.05838980605335745,0.10038363309391347,0.05796378693574955,0.09995185696120275
IMG_0076,2,IMG_0076_r2_archive.csv,2,100110100101010000000110,154,84,6,0.4549960242025479,0.3379244126444896,0.0,0.318954248366013,0.025032221293903537,0.050131367888377236,0.09994106255788499,0.025107782117127914,0.04979890026618999,0.10049589488841826,0.02472997800100604,0.05026521848951755,0.10059520339894172,0.024529202099295558,0.04958732996116173,0.10013320293694125,0.05836821724672192,0.09994106255788499,0.05846752575724539,0.10049589488841826,0.058530133296488436,0.10059520339894172,0.058083244999132845,0.10013320293694125
IMG_0076,2,IMG_0076_r2_archive.csv,3,001011001000000000111100,44,128,60,0.4515211152850881,0.338083101711641,0.0,0.3032679738562091,0.024976090396651145,0.05014648005302211,0.09994106255788499,0.02511857652044568,0.04978162922088156,0.1004851004851005,0.024693277029725628,0.05019181654695674,0.10042681070718454,0.02446443567938895,0.04950313361528315,0.09989140830262325,0.05835454433585274,0.09994106255788499,0.058461768742142574,0.1004851004851005,0.05843730142795563,0.10042681070718454,0.05795299253243178,0.09989140830262325
IMG_0076,2,IMG_0076_r2_archive.csv,5,000101000010000000010001,20,32,17,0.4545273523759872,0.3383612309248332,0.0,0.0901960784313725,0.025008473606604447,0.05010114355908748,0.09994969808053919,0.025053810100539073,0.049708227278320735,0.10035988540661438,0.02466305270043588,0.05021988199558293,0.1004656705591285,0.024572379712566626,0.04965857302305901,0.10019796935684785,0.058353105082077035,0.09994969808053919,0.058373974261824724,0.10035988540661438,0.058449535085049104,0.1004656705591285,0.058142974030824496,0.10019796935684785
IMG_0076,2,IMG_0076_r2_archive.csv,6,000100100010001100001010,18,35,10,0.4564344059597862,0.338058499282275,0.0,0.0823529411764705,0.025010632487268,0.050137844530367896,0.09990220270594102,0.025166071895043857,0.04971254503964784,0.10048725936576404,0.024678164865080753,0.05027817177349887,0.10063406325088568,0.024578856354557286,0.049665049665049664,0.1000662776363711,0.058350226574525633,0.09990220270594102,0.058455292100151914,0.10048725936576404,0.05853013329648843,0.10063406325088568,0.05810339455199268,0.1000662776363711
IMG_0076,2,IMG_0076_r2_archive.csv,7,100010010010100000001011,137,40,11,0.4525372961803235,0.3380400485479214,0.0,0.2457516339869281,0.024922118380062305,0.04996513407728361,0.09984823068935218,0.025023585771249322,0.049749246010928255,0.10033397883865174,0.024699753671716288,0.05029760169947086,0.10049157712709114,0.02460908068384704,0.049736292726946935,0.10022819368613761,0.05824516104889937,0.09984823068935218,0.05836893687360978,0.10033397883865174,0.058496310832759434,0.10049157712709114,0.05819118903231053,0.10022819368613761
IMG_0076,2,IMG_0076_r2_archive.csv,8,110011101010101100001011,206,171,11,0.4544595804555489,0.3379681719808061,0.0,0.5071895424836602,0.02496745487399693,0.050012629451881785,0.10001446450044581,0.025064604503856842,0.0497147039203114,0.1004656705591285,0.02461771620650125,0.05018965766629318,0.1004570350364743,0.024395351498155235,0.04945779712134852,0.09993674479655788,0.05833151627544151,0.10001446450044581,0.05841499299443225,0.1004656705591285,0.05842146963642291,0.1004570350364743,0.057929964472020555,0.09993674479655788
IMG_0076,2,IMG_0076_r2_archive.csv,9,001110110011100101000011,59,57,67,0.4507622391001536,0.3382587310255269,0.0,0.2392156862745098,0.02496745487399693,0.050034218258517324,0.09983959516669796,0.02509482883314659,0.049768675936900236,0.10034477324196951,0.024639305013136787,0.05027601289283532,0.100405221900549,0.02459612739986572,0.04964561973907768,0.10013536181760481,0.05828042276640407,0.09983959516669796,0.058402759337338774,0.10034477324196951,0.05844017993550704,0.100405221900549,0.05812570298551608,0.10013536181760481
IMG_0076,2,IMG_0076_r2_archive.csv,10,000100010101100000011010,17,88,26,0.4531453301033656,0.3381269141172027,0.0,0.1712418300653594,0.025012791367931556,0.050137844530367896,0.099921632631913,0.02514232420774477,0.04972333944296561,0.10055202578567064,0.024613398445174146,0.05026521848951755,0.1005585024276613,0.024535678741286218,0.04959164772248885,0.10003173554575423,0.05835742284340415,0.099921632631913,0.05847256314546034,0.10055202578567064,0.058479039787451004,0.1005585024276613,0.0580530206698431,0.10003173554575423
IMG_0076,2,IMG_0076_r2_archive.csv,11,011000110010100000001011,99,40,11,0.4531223867049412,0.3380604515520566,0.0,0.196078431372549,0.024891894050772558,0.04995865743529295,0.0998331185247073,0.025036539055230643,0.04978162922088156,0.10023898808945537,0.024671688223090092,0.05033646155141482,0.10054339026301644,0.024626351729155466,0.049783788101545115,0.1002562591347638,0.05822789000359094,0.0998331185247073,0.05835238545518919,0.10023898808945537,0.058517180012507115,0.10054339026301644,0.05822213298848813,0.1002562591347638
IMG_0076,2,IMG_0076_r2_archive.csv,12,001000110011011100010111,35,55,23,0.4527088890951819,0.3382145589365806,0.0,0.1477124183006536,0.02498472591930536,0.05012273236572302,0.09992379151257655,0.02507755778783816,0.04960460100647017,0.10037715645192281,0.024721342478351824,0.0501982931889474,0.10045055839448362,0.02455942642858531,0.04963698421642347,0.10001878226177292,0.05834374993253497,0.09992379151257655,0.05835310508207705,0.10037715645192281,0.058456731353927614,0.10045055839448362,0.05807173096892724,0.10001878226177292
IMG_0076,2,IMG_0076_r2_archive.csv,13,000100100001000000001001,18,16,9,0.4579217392777956,0.3379814411726653,0.0,0.0562091503267973,0.024993361441959572,0.050161592217666987,0.09994969808053919,0.025090511071819484,0.04983560123747039,0.1004699883204556,0.024812015466221072,0.05031919050610639,0.1007398484033998,0.024511931053987128,0.04960460100647017,0.10005332435238977,0.05836821724672192,0.09994969808053919,0.058465366876581826,0.1004699883204556,0.05862368479190908,0.1007398484033998,0.058056618804282346,0.10005332435238977
IMG_0076,2,IMG_0076_r2_archive.csv,14,100111000100010000010100,156,68,20,0.4510211269896078,0.338123328615177,0.0,0.318954248366013,0.02498040815797825,0.05002558273586311,0.09997344576783829,0.025049492339211964,0.049656414142395446,0.10047430608178272,0.0247364546429967,0.0502349941602278,0.1005347547403622,0.024505454411996468,0.0495981243644795,0.10002957666509069,0.05832647888722655,0.09997344576783829,0.058393404187796705,0.10047430608178272,0.05850206784786224,0.1005347547403622,0.05804438514718888,0.10002957666509069
IMG_0076,2,IMG_0076_r2_archive.csv,15,100011001000011000011001,140,134,25,0.451238081796997,0.3380515330310302,0.0,0.3908496732026144,0.02499120256129602,0.05013352676904079,0.09997776352916539,0.025122894281772785,0.049716862800974954,0.1005585024276613,0.024624192848491915,0.0502026109502745,0.10047646496244626,0.024425575827444986,0.04947938592798406,0.099921632631913,0.05836749761983406,0.09997776352916539,0.05846608650346968,0.1005585024276613,0.05843442292040422,0.10047646496244626,0.05794219812911402,0.099921632631913
IMG_0076,2,IMG_0076_r2_archive.csv,17,000011100010101100001011,14,43,11,0.4560882146295377,0.3381365770189259,0.0,0.0888888888888888,0.024885417408781897,0.05003205937785377,0.09990004382527748,0.02508835219115593,0.049785946982208666,0.10022171704414695,0.02473861352366025,0.05026953625084466,0.10037499757125926,0.02460260404185638,0.04972333944296561,0.1002195581634834,0.05827250687063771,0.09990004382527748,0.05836533873917051,0.10022171704414695,0.05846104911525472,0.10037499757125926,0.058181833882768465,0.1002195581634834
IMG_0076,2,IMG_0076_r2_archive.csv,18,000000010100100100000000,2,73,2,0.4879826540006126,0.3379434511642258,0.0,0.1006535947712418,0.02509482883314659,0.050079554752451946,0.10024114697011893,0.025204931746987822,0.04957437667718041,0.10081325034596063,0.024727819120342484,0.050459517749237376,0.100424651826521,0.024395351498155235,0.04952256354125513,0.10016342726623101,0.058471843518572486,0.10024114697011893,0.058530852923376286,0.10081325034596063,0.05853732956536695,0.100424651826521,0.05802711410188046,0.10016342726623101
IMG_0076,2,IMG_0076_r2_archive.csv,19,010011100111010000000110,78,116,6,0.4559574965219092,0.3379343415882787,0.0,0.261437908496732,0.024989043680632466,0.050090349155769716,0.0998374362860344,0.025114258759118574,0.04986150780543304,0.10042249294585742,0.02472997800100604,0.05024362968288202,0.10058009123429684,0.024496818889342256,0.0495333579445729,0.10005332435238977,0.05830560970747886,0.0998374362860344,0.05846608650346968,0.10042249294585742,0.058517899639394966,0.10058009123429684,0.05802783372876832,0.10005332435238977
IMG_0076,2,IMG_0076_r2_archive.csv,20,101010000100000000000110,168,64,6,0.4552774406466911,0.3379130652843944,0.0,0.3111111111111111,0.025073240026511054,0.050148638933685666,0.10000582897779159,0.025120735401109234,0.04978162922088156,0.10051100705306314,0.024719183597688273,0.0502306763989007,0.10056497906965198,0.024505454411996468,0.04955926451253554,0.10008354868167953,0.058409235979329434,0.10000582897779159,0.05847112389168465,0.10051100705306314,0.058504946355413645,0.10056497906965198,0.05804942253540385,0.10008354868167953
IMG_0076,2,IMG_0076_r2_archive.csv,21,100010100111111000000110,138,126,6,0.4552079839527155,0.337914482988096,0.0,0.3529411764705882,0.025021426890585768,0.05014000341103145,0.09994538031921209,0.025114258759118574,0.04984423676012461,0.10054123138235288,0.02476667897228645,0.05024578856354557,0.1004894182464276,0.024486024486024487,0.04952904018324579,0.10005332435238977,0.05836893687360977,0.09994538031921209,0.05849990896719869,0.10054123138235288,0.058500628594086536,0.1004894182464276,0.05802279634055335,0.10005332435238977
IMG_0076,2,IMG_0076_r2_archive.csv,22,100111100010000001010001,158,32,81,0.452090484078756,0.3380787466734684,0.0,0.3542483660130718,0.024904847334753875,0.049975928480601374,0.09984175404736152,0.025019268009922217,0.049654255261731894,0.10037715645192281,0.02462203396782836,0.0502349941602278,0.10032318443533397,0.024563744189912414,0.04961755429045149,0.1000382121877449,0.05824084328757226,0.09984175404736152,0.058350226574525633,0.10037715645192281,0.05839340418779671,0.10032318443533397,0.05807317022270294,0.1000382121877449
IMG_0076,2,IMG_0076_r2_archive.csv,24,110101000100101001101110,212,74,110,0.4549930948978044,0.3379578134597405,0.0,0.5176470588235295,0.024932912783380074,0.0499284331060032,0.09977266986612782,0.025010632487268,0.049708227278320735,0.10037499757125926,0.024516248815314234,0.05024794744420913,0.1003965863778948,0.024483865605360932,0.04955926451253554,0.10002525890376357,0.05821133858517036,0.09977266986612782,0.05836461911228266,0.10037499757125926,0.05838692754580605,0.1003965863778948,0.05802279634055335,0.10002525890376357
IMG_0076,2,IMG_0076_r2_archive.csv,25,100000000100010101001100,128,69,76,0.450297461724986,0.3381138899263581,0.0,0.3568627450980392,0.02495666047067916,0.050055807065152856,0.0997920997920998,0.02509266995248304,0.049762199294909576,0.10034261436130595,0.024634987251809685,0.050263059608854,0.10035772652595082,0.024527043218632003,0.04958085331917108,0.10009218420433375,0.05826818910931061,0.0997920997920998,0.05839916120289953,0.10034261436130595,0.05841859112887151,0.10035772652595082,0.05806669358071228,0.10009218420433375
IMG_0076,2,IMG_0076_r2_archive.csv,26,000010000001000000000100,8,16,4,0.4660829516171279,0.3381896441280823,0.0,0.0366013071895424,0.025105623236464356,0.05015295669501277,0.10014399734025901,0.025131529804427,0.04972765720429272,0.10058440899562394,0.024606921803183485,0.05033214379008771,0.1004570350364743,0.024492501128015147,0.04958732996116173,0.0998892494219597,0.05846752575724538,0.10014399734025901,0.058481198668114555,0.10058440899562394,0.058465366876581826,0.1004570350364743,0.05798969350371219,0.0998892494219597
IMG_0076,2,IMG_0076_r2_archive.csv,28,100010110011100101000111,139,57,71,0.4499942278868429,0.3381793211346226,0.0,0.3490196078431372,0.02503438017456709,0.050081713633115504,0.09990867934793168,0.025090511071819484,0.04978810586287222,0.10051100705306314,0.024660893819772323,0.05028680729615309,0.10040306301988546,0.024535678741286218,0.04957869443850752,0.10007275427836176,0.05834159105187142,0.09990867934793168,0.058463207995918275,0.10051100705306314,0.058450254711936954,0.10040306301988546,0.05806237581938517,0.10007275427836176
IMG_0076,2,IMG_0076_r2_archive.csv,29,100011110010110000110101,143,44,53,0.4502862355455355,0.3383773598135402,0.0,0.3137254901960784,0.025008473606604447,0.050103302439751043,0.10000798785845515,0.02512937092376345,0.049695273994339415,0.1005585024276613,0.024671688223090092,0.05025226520553623,0.10039874525855835,0.024546473144603988,0.04962834869376925,0.10005332435238977,0.05837325463493689,0.10000798785845515,0.05846104911525472,0.1005585024276613,0.05844089956239489,0.10039874525855835,0.05807604873025433,0.10005332435238977
IMG_0076,2,IMG_0076_r2_archive.csv,30,101011010011100101101110,173,57,110,0.4543643187879947,0.3380207858997319,0.0,0.4444444444444444,0.024969613754660485,0.0499608163159565,0.0998331185247073,0.025017109129258662,0.04981185355017131,0.10036636204860504,0.024522725457304894,0.05019613430828384,0.1004332873491752,0.024509772173323573,0.0495981243644795,0.10010513748831505,0.05825451619844143,0.0998331185247073,0.05839844157601167,0.10036636204860504,0.05838404903825464,0.1004332873491752,0.058071011342039375,0.10010513748831505
IMG_0076,2,IMG_0076_r2_archive.csv,31,011101100100100000001010,118,72,10,0.4533120634201814,0.3380355606931291,0.0,0.261437908496732,0.025008473606604447,0.05004501266183509,0.09983095964404376,0.025107782117127914,0.049744928249601146,0.10055634354699775,0.024682482626407858,0.05027385401217177,0.10048078272377338,0.02458533299654795,0.049641301977750574,0.10004468882973556,0.058294815304161106,0.09983095964404376,0.058469684637908935,0.10055634354699775,0.058479039787451004,0.10048078272377338,0.05809044126801136,0.10004468882973556
IMG_0076,2,IMG_0076_r2_archive.csv,32,000010000001001100001101,8,19,13,0.459307478211638,0.3381662012975017,0.0,0.0522875816993464,0.024993361441959572,0.05014648005302211,0.09997128688717473,0.025066763384520394,0.049695273994339415,0.100405221900549,0.024613398445174146,0.05027601289283532,0.1005347547403622,0.0245551086672582,0.049684479591021645,0.10011593189163281,0.05837037612738547,0.09997128688717473,0.058389086426469596,0.100405221900549,0.058474722026123895,0.1005347547403622,0.05811850671663755,0.10011593189163281
IMG_0076,2,IMG_0076_r2_archive.csv,35,000011010001010000010100,13,20,20,0.456253872739121,0.3382261748419953,0.0,0.0692810457516339,0.024932912783380074,0.05003853601984443,0.09988709054129614,0.025096987713810144,0.0495657411545262,0.10026489465741803,0.024624192848491915,0.05021772311491938,0.10052827809837156,0.024589650757875055,0.04972765720429272,0.10013752069826835,0.05828617978150689,0.09988709054129614,0.05830920784191812,0.10026489465741803,0.058456731353927614,0.10052827809837156,0.05815160955347871,0.10013752069826835
IMG_0076,2,IMG_0076_r2_archive.csv,36,001011100100100001001111,46,72,79,0.4521280401361032,0.3381264261003725,0.0,0.2575163398692811,0.024917800618735195,0.05003637713918088,0.099800735314754,0.02508187554916527,0.049695273994339415,0.10032966107732463,0.024619875087164806,0.05027385401217177,0.10046351167846496,0.024518407695977792,0.04953551682523645,0.09994969808053919,0.05825163769089003,0.099800735314754,0.05836893687360978,0.10032966107732463,0.058452413592600505,0.10046351167846496,0.05800120753391782,0.09994969808053919
IMG_0076,2,IMG_0076_r2_archive.csv,37,100000000010000001001110,128,32,78,0.4514772349773266,0.3381217314002332,0.0,0.3111111111111111,0.024889735170109,0.04998024624192848,0.09972301561086608,0.02503438017456709,0.049734133846283377,0.10026921241874513,0.024673847103753647,0.05020045206961095,0.10039010973590412,0.024578856354557286,0.049641301977750574,0.10015479174357679,0.05819766567430119,0.09972301561086608,0.05834590881319853,0.10026921241874513,0.0584214696364229,0.10039010973590412,0.05812498335862822,0.10015479174357679
IMG_0076,2,IMG_0076_r2_archive.csv,38,011100010111111000100111,113,126,39,0.4504339368477173,0.3380872853194794,0.0,0.3633986928104575,0.024945866067361395,0.05009898467842393,0.09990867934793168,0.025079716668501718,0.049796741385526436,0.10042681070718454,0.024682482626407858,0.0502026109502745,0.10033181995798818,0.0244342113500992,0.04950097473461959,0.09997344576783829,0.05831784336457233,0.09990867934793168,0.05843442292040423,0.10042681070718454,0.058405637844890175,0.10033181995798818,0.057969543950852354,0.09997344576783829
IMG_0076,2,IMG_0076_r2_archive.csv,39,100101110011100101000101,151,57,69,0.4501398295717518,0.3381395663831709,0.0,0.3620915032679738,0.024993361441959572,0.050075236991124844,0.09995833360319342,0.025086193310492378,0.049721180562302056,0.10050021264974536,0.024656576058445217,0.05024578856354557,0.10037067980993215,0.024563744189912414,0.0496261898131057,0.10013104405627771,0.05834231067875928,0.09995833360319342,0.05843586217417993,0.10050021264974536,0.05842434814397431,0.10037067980993215,0.058106992686431935,0.10013104405627771
IMG_0076,2,IMG_0076_r2_archive.csv,40,001111100010100000100110,62,40,38,0.4512493079764474,0.3381434208284701,0.0,0.1830065359477124,0.024965295993333376,0.050105461320414595,0.09990652046726814,0.025096987713810144,0.049721180562302056,0.10030591339002554,0.024600445161192825,0.05027817177349887,0.10050021264974536,0.02459180963853861,0.04969311511367586,0.10014183845959547,0.05832575926033871,0.09990652046726814,0.05837469388871258,0.10030591339002554,0.05845960986147902,0.10050021264974536,0.058142254403936645,0.10014183845959547
IMG_0076,2,IMG_0076_r2_archive.csv,41,110010110111111001010111,203,126,87,0.452896288402977,0.3379963518184595,0.0,0.5437908496732026,0.024889735170109,0.049988881764582695,0.09981800636006244,0.025027903532576428,0.04966073190372256,0.100424651826521,0.024557267547921754,0.05023931192155491,0.10025410025410025,0.02439103373682813,0.04942109615006811,0.09989140830262325,0.05823220776491805,0.09981800636006244,0.05837109575427333,0.100424651826521,0.058350226574525633,0.10025410025410025,0.0579011793965065,0.09989140830262325
IMG_0076,2,IMG_0076_r2_archive.csv,42,101111110011011101011101,191,55,93,0.4533630891996295,0.3380300455232377,0.0,0.4431372549019607,0.02492427726072586,0.04999535840657336,0.09987845501864194,0.025006314725940892,0.049665049665049664,0.10047214720111916,0.024581015235220844,0.05024362968288202,0.10035772652595082,0.024516248815314234,0.04958301219983463,0.10003605330708135,0.05826603022864705,0.09987845501864194,0.05838117053070324,0.10047214720111916,0.05839412381468456,0.10035772652595082,0.05804510477407674,0.10003605330708135
IMG_0076,2,IMG_0076_r2_archive.csv,43,011110110001010101000110,123,21,70,0.4519650065481108,0.3380950288160934,0.0,0.2797385620915033,0.024898370692763218,0.05004501266183509,0.09984823068935218,0.025043015697221303,0.04979026474353577,0.10029296010604422,0.024650099416454557,0.050334302670751264,0.10037283869059571,0.024583174115884395,0.049710386158984286,0.1002238759248105,0.0582638713479835,0.09984823068935218,0.05837541351560043,0.10029296010604422,0.058452413592600505,0.10037283869059571,0.058172478733226396,0.1002238759248105
IMG_0076,2,IMG_0076_r2_archive.csv,44,001111100000111100001010,62,15,10,0.4560487028802953,0.33804549046154,0.0,0.1137254901960784,0.024982567038641806,0.050051489303825754,0.09981368859873532,0.025066763384520394,0.049814012430834866,0.10051964257571734,0.024656576058445217,0.05028464841548954,0.10051316593372668,0.024654417177781662,0.04970390951699363,0.10014831510158613,0.05828258164706762,0.09981368859873532,0.05846680613035754,0.10051964257571734,0.05848479680255381,0.10051316593372668,0.058168880598787144,0.10014831510158613
IMG_0076,2,IMG_0076_r2_archive.csv,46,100110100101101001011100,154,90,92,0.4523587779149443,0.3380377371509285,0.0,0.4392156862745098,0.024913482857408093,0.049975928480601374,0.0998288007633802,0.025047333458548413,0.049678002949030985,0.1004527172751472,0.024524884337968452,0.05022851751823715,0.10035988540661438,0.024503295531332916,0.04949449809262894,0.09994322143854854,0.05823940403379655,0.0998288007633802,0.05839268456090887,0.1004527172751472,0.05837109575427333,0.10035988540661438,0.05798033835417014,0.09994322143854854
IMG_0078,1,IMG_0078_r1_archive.csv,0,001001100101001001001111,38,82,79,0.4472523697290591,0.3384352887207442,0.0,0.2601307189542483,0.02484655755683793,0.0504724710332187,0.10091903549847475,0.024865987482809913,0.05054587297577952,0.10032966107732463,0.025461838545950695,0.05055450849843373,0.1006750819834932,0.024481706724697377,0.049289404429591344,0.09983959516669796,0.05874602136284379,0.10091903549847475,0.05858050717863802,0.10032966107732463,0.058897143009292545,0.1006750819834932,0.0578702354403289,0.09983959516669796
IMG_0078,1,IMG_0078_r1_archive.csv,2,101000111110011101001101,163,231,77,0.4506490679031075,0.3382567391902729,0.0,0.615686274509804,0.02479258554024909,0.050422816777956965,0.10084995131724103,0.024958819351342715,0.050450882226583164,0.10036204428727794,0.02547479182993202,0.0505976861117048,0.10048294160443694,0.024475230082706717,0.04928292778760068,0.09994106255788499,0.0586884512118157,0.10084995131724103,0.058590581955067944,0.10036204428727794,0.05885180651535792,0.10048294160443694,0.0578997401427308,0.09994106255788499
IMG_0078,1,IMG_0078_r1_archive.csv,3,000101000000101000010001,20,10,17,0.4533398374987699,0.3385403497309569,0.0,0.061437908496732,0.024859510840819252,0.050440087823265395,0.10087585788520369,0.02493075390271652,0.05061063939568612,0.10040306301988546,0.02548126847192268,0.05060200387303191,0.10087801676586723,0.024520566576641343,0.049343376446180184,0.09987413725731484,0.05872515218309612,0.10087585788520369,0.05864815210609603,0.10040306301988546,0.05898709637027394,0.10087801676586723,0.057912693426712125,0.09987413725731484
IMG_0078,1,IMG_0078_r1_archive.csv,4,001100100010101101100000,50,43,96,0.4472629609436085,0.3384452787191294,0.0,0.2470588235294117,0.02486382860214636,0.05053723745312531,0.10097948415705425,0.024922118380062305,0.05052860193047109,0.10035340876462372,0.02548990399457689,0.05061495715701324,0.10068803526747452,0.02445795903739829,0.04936928301414283,0.09986981949598772,0.058793516737441966,0.10097948415705425,0.0586013763583857,0.10035340876462372,0.05893096547302155,0.10068803526747452,0.05789902051584295,0.09986981949598772
IMG_0078,1,IMG_0078_r1_archive.csv,5,000100100010101001000100,18,42,68,0.4490651521905496,0.3383507418380997,0.0,0.1673202614379084,0.024777473375604216,0.050470312152555145,0.10080461482330641,0.024840080914847268,0.050442246703928946,0.10024114697011893,0.02542729645533384,0.05057825618573282,0.10060168004093238,0.024483865605360932,0.04928508666826424,0.09975539882081938,0.05868413345048859,0.10080461482330641,0.05850782486296505,0.10024114697011893,0.058869077560666346,0.10060168004093238,0.057841450364814855,0.09975539882081938
IMG_0078,1,IMG_0078_r1_archive.csv,6,001001110101011001011111,39,86,95,0.4472066353237865,0.3383202846842313,0.0,0.2875816993464052,0.024859510840819252,0.05053723745312531,0.10092982990179253,0.024835763153520166,0.05051348976582621,0.10038147421324992,0.025435931977988054,0.05054371409511596,0.10067292310282965,0.02446443567938895,0.04938007741746059,0.09989788494461392,0.0587755260652457,0.10092982990179253,0.058576909044198766,0.10038147421324992,0.05888418972531121,0.10067292310282965,0.05791413268048782,0.09989788494461392
IMG_0078,1,IMG_0078_r1_archive.csv,7,001101100111000001001110,54,112,78,0.4471746669575686,0.338461751948449,0.0,0.318954248366013,0.024831445392193056,0.05051564864648977,0.10100970848634401,0.024898370692763218,0.050494059839854236,0.10031670779334331,0.02542297869400673,0.05056746178241505,0.10075280168738113,0.024479547844033826,0.04931531099755399,0.0997920997920998,0.05878560084167561,0.10100970848634401,0.058569712775320255,0.10031670779334331,0.05891441405460097,0.10075280168738113,0.057862319544562536,0.0997920997920998
IMG_0078,1,IMG_0078_r1_archive.csv,8,010010010001000100100000,73,17,32,0.4494611755662321,0.3384778976189969,0.0,0.1594771241830065,0.024833604272856608,0.05048542431720002,0.10085426907856815,0.024878940766791233,0.05045519998791027,0.10027784794139934,0.02539059548405343,0.05059984499236835,0.10074632504539047,0.024473071202043162,0.049364965252815717,0.0998374362860344,0.05872443255620826,0.10085426907856815,0.05853732956536695,0.10027784794139934,0.05891225517393742,0.10074632504539047,0.05789182424696443,0.0998374362860344
IMG_0078,1,IMG_0078_r1_archive.csv,9,011100011101101001000100,113,218,68,0.4493671922946788,0.3383150622714019,0.0,0.5215686274509804,0.024829286511529505,0.050459517749237376,0.10078302601667087,0.02488325852811834,0.050396910209994324,0.10031454891267975,0.025407866529361858,0.05059120946971414,0.10045919391713784,0.024412622543463665,0.04922895577101185,0.09971006232688476,0.05869061009247925,0.10078302601667087,0.058531572550264144,0.10031454891267975,0.05881942330540461,0.10045919391713784,0.057783880213786755,0.09971006232688476
IMG_0078,1,IMG_0078_r1_archive.csv,10,001010000000100100010001,40,9,17,0.4529317751885635,0.3383681800001936,0.0,0.0862745098039215,0.02479042665958554,0.05037316252269523,0.10067076422216609,0.024878940766791233,0.05061711603767679,0.10035988540661438,0.025371165558081447,0.0505696206630786,0.10097300751506359,0.024552949786594648,0.0494124606274139,0.09993890367722144,0.05861145113481562,0.10067076422216609,0.05861864740369414,0.10035988540661438,0.05897126457874121,0.10097300751506359,0.05796810469707666,0.09993890367722144
IMG_0078,1,IMG_0078_r1_archive.csv,11,001000000010011001010000,32,38,80,0.447837959759399,0.3384813486724834,0.0,0.196078431372549,0.024770996733613555,0.050463835510564485,0.10092982990179253,0.024926436141389414,0.05056314402108795,0.10037931533258636,0.025507175039885317,0.05051564864648977,0.10071394183543717,0.02445148239540763,0.049343376446180184,0.09987845501864194,0.05872155404865686,0.10092982990179253,0.058622965165021246,0.10037931533258636,0.05891225517393742,0.10071394183543717,0.05789110462007659,0.09987845501864194
