run_key,experiment_id,filename,run_index,algorithm,clean_secret_nmse
IMG_0006|r4|BEHHO-VC-Calibrated,IMG_0006,106024.jpg,4,BEHHO-VC-Calibrated,0.4909003873097482
IMG_0006|r4|MO-BDA-EHHO-VC,IMG_0006,106024.jpg,4,MO-BDA-EHHO-VC,0.4988895495594932
IMG_0006|r5|BEHHO-VC-Calibrated,IMG_0006,106024.jpg,5,BEHHO-VC-Calibrated,0.5010495646936699
IMG_0006|r5|EHHO-VC,IMG_0006,106024.jpg,5,EHHO-VC,0.4990158144466157
IMG_0006|r5|HHO-VC,IMG_0006,106024.jpg,5,HHO-VC,0.4934886735703819
IMG_0006|r5|BDA-EHHO-VC-Calibrated,IMG_0006,106024.jpg,5,BDA-EHHO-VC-Calibrated,0.5001357740052779
IMG_0006|r5|MO-BDA-EHHO-VC,IMG_0006,106024.jpg,5,MO-BDA-EHHO-VC,0.4853125099241798
IMG_0007|r1|BEHHO-VC-Calibrated,IMG_0007,108005.jpg,1,BEHHO-VC-Calibrated,0.4073275619240327
IMG_0007|r1|EHHO-VC,IMG_0007,108005.jpg,1,EHHO-VC,0.4038929182474979
IMG_0007|r1|BDA-EHHO-VC-Calibrated,IMG_0007,108005.jpg,1,BDA-EHHO-VC-Calibrated,0.40862868120206236
IMG_0007|r1|HHO-VC,IMG_0007,108005.jpg,1,HHO-VC,0.4125260872984789
IMG_0007|r1|MO-BDA-EHHO-VC,IMG_0007,108005.jpg,1,MO-BDA-EHHO-VC,0.3976085944260658
IMG_0007|r2|HHO-VC,IMG_0007,108005.jpg,2,HHO-VC,0.4220941786697589
IMG_0007|r2|EHHO-VC,IMG_0007,108005.jpg,2,EHHO-VC,0.4220941786697589
IMG_0007|r2|BEHHO-VC-Calibrated,IMG_0007,108005.jpg,2,BEHHO-VC-Calibrated,0.41372288607636626
IMG_0007|r2|BDA-EHHO-VC-Calibrated,IMG_0007,108005.jpg,2,BDA-EHHO-VC-Calibrated,0.4156462709574202
IMG_0007|r2|MO-BDA-EHHO-VC,IMG_0007,108005.jpg,2,MO-BDA-EHHO-VC,0.3965193417700182
IMG_0007|r3|BDA-EHHO-VC-Calibrated,IMG_0007,108005.jpg,3,BDA-EHHO-VC-Calibrated,0.4080422614842518
IMG_0007|r3|EHHO-VC,IMG_0007,108005.jpg,3,EHHO-VC,0.41211096417857296
IMG_0007|r3|BEHHO-VC-Calibrated,IMG_0007,108005.jpg,3,BEHHO-VC-Calibrated,0.4085753610827719
IMG_0007|r3|HHO-VC,IMG_0007,108005.jpg,3,HHO-VC,0.41212673670671496
IMG_0007|r3|MO-BDA-EHHO-VC,IMG_0007,108005.jpg,3,MO-BDA-EHHO-VC,0.39885444635910844
IMG_0007|r4|EHHO-VC,IMG_0007,108005.jpg,4,EHHO-VC,0.4044647761035779
IMG_0007|r4|BEHHO-VC-Calibrated,IMG_0007,108005.jpg,4,BEHHO-VC-Calibrated,0.4103077993187836
IMG_0007|r4|HHO-VC,IMG_0007,108005.jpg,4,HHO-VC,0.408982636036501
IMG_0007|r4|BDA-EHHO-VC-Calibrated,IMG_0007,108005.jpg,4,BDA-EHHO-VC-Calibrated,0.4009695737078807
IMG_0007|r4|MO-BDA-EHHO-VC,IMG_0007,108005.jpg,4,MO-BDA-EHHO-VC,0.39858665202864235
IMG_0007|r5|EHHO-VC,IMG_0007,108005.jpg,5,EHHO-VC,0.40887093301110916
IMG_0007|r5|BDA-EHHO-VC-Calibrated,IMG_0007,108005.jpg,5,BDA-EHHO-VC-Calibrated,0.40401496696767747
IMG_0007|r5|BEHHO-VC-Calibrated,IMG_0007,108005.jpg,5,BEHHO-VC-Calibrated,0.40976706320905354
IMG_0007|r5|HHO-VC,IMG_0007,108005.jpg,5,HHO-VC,0.4091183830661458
IMG_0007|r5|MO-BDA-EHHO-VC,IMG_0007,108005.jpg,5,MO-BDA-EHHO-VC,0.40789838690387364
IMG_0008|r1|EHHO-VC,IMG_0008,108070.jpg,1,EHHO-VC,0.41967444741949156
IMG_0008|r1|BDA-EHHO-VC-Calibrated,IMG_0008,108070.jpg,1,BDA-EHHO-VC-Calibrated,0.4329108834156857
IMG_0008|r1|BEHHO-VC-Calibrated,IMG_0008,108070.jpg,1,BEHHO-VC-Calibrated,0.4364410088809403
IMG_0008|r1|HHO-VC,IMG_0008,108070.jpg,1,HHO-VC,0.41985228838897626
IMG_0008|r1|MO-BDA-EHHO-VC,IMG_0008,108070.jpg,1,MO-BDA-EHHO-VC,0.4173320449671386
IMG_0008|r2|BDA-EHHO-VC-Calibrated,IMG_0008,108070.jpg,2,BDA-EHHO-VC-Calibrated,0.421703024819152
IMG_0008|r2|EHHO-VC,IMG_0008,108070.jpg,2,EHHO-VC,0.4381305234896413
IMG_0008|r2|BEHHO-VC-Calibrated,IMG_0008,108070.jpg,2,BEHHO-VC-Calibrated,0.422048725109877
IMG_0008|r2|HHO-VC,IMG_0008,108070.jpg,2,HHO-VC,0.4298531464382126
IMG_0008|r2|MO-BDA-EHHO-VC,IMG_0008,108070.jpg,2,MO-BDA-EHHO-VC,0.42018503539572
IMG_0008|r3|BEHHO-VC-Calibrated,IMG_0008,108070.jpg,3,BEHHO-VC-Calibrated,0.42263383256689213
IMG_0008|r3|EHHO-VC,IMG_0008,108070.jpg,3,EHHO-VC,0.4167391232087413
IMG_0008|r3|HHO-VC,IMG_0008,108070.jpg,3,HHO-VC,0.44179928295829085
IMG_0008|r3|BDA-EHHO-VC-Calibrated,IMG_0008,108070.jpg,3,BDA-EHHO-VC-Calibrated,0.44420124511836184
IMG_0008|r3|MO-BDA-EHHO-VC,IMG_0008,108070.jpg,3,MO-BDA-EHHO-VC,0.41939419931076627
IMG_0008|r4|BDA-EHHO-VC-Calibrated,IMG_0008,108070.jpg,4,BDA-EHHO-VC-Calibrated,0.4333605570924072
IMG_0008|r4|EHHO-VC,IMG_0008,108070.jpg,4,EHHO-VC,0.43073207332043795
IMG_0008|r4|HHO-VC,IMG_0008,108070.jpg,4,HHO-VC,0.43073207332043795
IMG_0008|r4|BEHHO-VC-Calibrated,IMG_0008,108070.jpg,4,BEHHO-VC-Calibrated,0.44560089401663633
IMG_0008|r4|MO-BDA-EHHO-VC,IMG_0008,108070.jpg,4,MO-BDA-EHHO-VC,0.4238975227805548
IMG_0008|r5|BEHHO-VC-Calibrated,IMG_0008,108070.jpg,5,BEHHO-VC-Calibrated,0.4342130101713583
IMG_0008|r5|BDA-EHHO-VC-Calibrated,IMG_0008,108070.jpg,5,BDA-EHHO-VC-Calibrated,0.4369455604575095
IMG_0008|r5|EHHO-VC,IMG_0008,108070.jpg,5,EHHO-VC,0.42221346887000283
IMG_0008|r5|HHO-VC,IMG_0008,108070.jpg,5,HHO-VC,0.43727063708824854
IMG_0008|r5|MO-BDA-EHHO-VC,IMG_0008,108070.jpg,5,MO-BDA-EHHO-VC,0.42796346549410613
IMG_0009|r1|HHO-VC,IMG_0009,108082.jpg,1,HHO-VC,0.46925922218228916
IMG_0009|r1|BEHHO-VC-Calibrated,IMG_0009,108082.jpg,1,BEHHO-VC-Calibrated,0.46166703152247895
