experiment_id,run_index,archive_file,archive_row,bits,level_R,level_G,level_B,old_f1_reconstruction,old_f2_security,old_f3_robustness,old_f4_complexity
IMG_0067,2,IMG_0067_r2_archive.csv,23,011111001001011000110111,124,150,55,0.3024774014518434,0.3699409130131717,0.0,0.4300653594771242
IMG_0067,2,IMG_0067_r2_archive.csv,28,110101001111010100111100,212,245,60,0.2986811325648653,0.3700844145563957,0.0,0.6758169934640523
IMG_0067,2,IMG_0067_r2_archive.csv,33,100100010010100000001001,145,40,9,0.3066358204535828,0.370232949217825,0.0,0.2535947712418301
IMG_0067,2,IMG_0067_r2_archive.csv,37,110101011111100111010101,213,249,213,0.2976200046208346,0.3698615370519694,0.0,0.8823529411764706
IMG_0067,2,IMG_0067_r2_archive.csv,38,100111001000011100101000,156,135,40,0.3021742099446936,0.3699910083945759,0.0,0.4326797385620914
IMG_0067,2,IMG_0067_r2_archive.csv,43,111101111110111110010111,247,239,151,0.297402533375326,0.3699652275305312,0.0,0.8326797385620915
IMG_0067,2,IMG_0067_r2_archive.csv,49,101111110111110110001111,191,125,143,0.3005998525704462,0.3699127293628135,0.0,0.6
IMG_0067,2,IMG_0067_r2_archive.csv,52,111110111111011011011111,251,246,223,0.2968906839354941,0.3698891036204421,0.0,0.9411764705882352
IMG_0067,2,IMG_0067_r2_archive.csv,57,000001110010111100101001,7,47,41,0.3115790137420208,0.3702317907285786,0.0,0.1241830065359477
IMG_0067,2,IMG_0067_r2_archive.csv,61,111110010110110100011101,249,109,29,0.3011244690378883,0.3702015941981651,0.0,0.5058823529411764
IMG_0067,2,IMG_0067_r2_archive.csv,63,110101100111110100011111,214,125,31,0.3012892381966103,0.3701541455077412,0.0,0.4836601307189542
IMG_0067,2,IMG_0067_r2_archive.csv,64,110110011000101011101011,217,138,235,0.2993638806912637,0.3698000855002674,0.0,0.7712418300653594
IMG_0067,2,IMG_0067_r2_archive.csv,66,000101000100111100010101,20,79,21,0.3094772714533625,0.3703759673002105,0.0,0.1568627450980392
IMG_0067,2,IMG_0067_r2_archive.csv,67,001010010000110000011110,41,12,30,0.3112612942379351,0.3703638247310472,0.0,0.1084967320261438
IMG_0067,2,IMG_0067_r2_archive.csv,68,100110000110110000011110,152,108,30,0.3033865357309611,0.3701800631257989,0.0,0.3790849673202615
IMG_0067,2,IMG_0067_r2_archive.csv,72,101010100011010100001011,170,53,11,0.3050943881260043,0.3702742049883676,0.0,0.3058823529411765
IMG_0067,2,IMG_0067_r2_archive.csv,75,111101011110111111110101,245,239,245,0.2971549986583025,0.3698435527757833,0.0,0.9529411764705882
IMG_0067,2,IMG_0067_r2_archive.csv,76,111011101011000000001101,238,176,13,0.3002509351242226,0.3702595847577071,0.0,0.5581699346405229
IMG_0067,2,IMG_0067_r2_archive.csv,79,011101110011001000100010,119,50,34,0.3061464064402546,0.3700468537767252,0.0,0.265359477124183
IMG_0067,2,IMG_0067_r2_archive.csv,81,010000010010110000011100,65,44,28,0.3090155249773226,0.3701223521281473,0.0,0.1790849673202614
IMG_0067,2,IMG_0067_r2_archive.csv,82,000101000001001010010100,20,18,148,0.3103636316580296,0.3700122883622417,0.0,0.2431372549019607
IMG_0067,2,IMG_0067_r2_archive.csv,85,000001010000001000001010,5,2,10,0.3180620223140892,0.3704577529853745,0.0,0.0222222222222222
IMG_0067,2,IMG_0067_r2_archive.csv,86,000010011000110011010100,9,140,212,0.3069293096970445,0.369801531448573,0.0,0.4718954248366013
IMG_0067,2,IMG_0067_r2_archive.csv,89,111111111010101111100011,255,171,227,0.2980148850596953,0.3699074215741769,0.0,0.85359477124183
IMG_0067,2,IMG_0067_r2_archive.csv,90,001000100000110111010011,34,13,211,0.3101421643667437,0.3699311960640332,0.0,0.3372549019607843
IMG_0067,2,IMG_0067_r2_archive.csv,91,011000000111110001010110,96,124,86,0.3041416952546748,0.3699515273039913,0.0,0.4
IMG_0067,2,IMG_0067_r2_archive.csv,92,011111011011101110101011,125,187,171,0.3012432836701719,0.3698999697736558,0.0,0.6313725490196078
IMG_0067,2,IMG_0067_r2_archive.csv,93,010100001001010011111010,80,148,250,0.3034049158482967,0.3696882823119791,0.0,0.6248366013071895
IMG_0067,2,IMG_0067_r2_archive.csv,97,111110001000111001001011,248,142,75,0.2994777595297165,0.3701110567302434,0.0,0.6078431372549019
IMG_0067,2,IMG_0067_r2_archive.csv,98,110111101000101011001110,222,138,206,0.2995380642629184,0.3697392807995619,0.0,0.7398692810457516
IMG_0067,2,IMG_0067_r2_archive.csv,99,110011011000000001101010,205,128,106,0.3004635891026819,0.3699655862592996,0.0,0.5738562091503269
IMG_0076,1,IMG_0076_r1_archive.csv,0,100100000011110001000000,144,60,64,0.449822380986024,0.3380315873468748,0.0,0.3503267973856209
IMG_0076,1,IMG_0076_r1_archive.csv,1,010011000100011001001000,76,70,72,0.4508867006869572,0.3379330536083169,0.0,0.2849673202614379
IMG_0076,1,IMG_0076_r1_archive.csv,2,011000110100001100110000,99,67,48,0.4504150826232556,0.3379384440854993,0.0,0.2797385620915033
IMG_0076,1,IMG_0076_r1_archive.csv,3,011101000100011001001000,116,70,72,0.4503733357975615,0.3378911855841821,0.0,0.3372549019607843
IMG_0076,1,IMG_0076_r1_archive.csv,4,000101010001100100010000,21,25,16,0.4547863672584215,0.3380190750059887,0.0,0.0810457516339869
IMG_0076,1,IMG_0076_r1_archive.csv,5,000101010001000100011100,21,17,28,0.4546834690796574,0.3378793630005632,0.0,0.0862745098039215
IMG_0076,1,IMG_0076_r1_archive.csv,6,001011110010100000101000,47,40,40,0.4514840587334632,0.3377691217343876,0.0,0.1660130718954248
IMG_0076,1,IMG_0076_r1_archive.csv,7,101100010010010001000000,177,36,64,0.450825794853649,0.3378458370036092,0.0,0.3620915032679738
IMG_0076,1,IMG_0076_r1_archive.csv,8,011111110101001100111111,127,83,63,0.4495829314887405,0.3380445320193692,0.0,0.3568627450980392
IMG_0076,1,IMG_0076_r1_archive.csv,9,011011000101010000111011,108,84,59,0.4499151789897621,0.3380156246230723,0.0,0.3281045751633987
IMG_0076,1,IMG_0076_r1_archive.csv,10,010101000011010001000010,84,52,66,0.4500542532354883,0.3380642253821242,0.0,0.2640522875816993
IMG_0076,1,IMG_0076_r1_archive.csv,11,001001110101110000101000,39,92,40,0.451352908849702,0.3380031805826417,0.0,0.2235294117647059
IMG_0076,1,IMG_0076_r1_archive.csv,12,001011010010010000011010,45,36,26,0.4521798194072337,0.3377159939718432,0.0,0.1398692810457516
IMG_0076,1,IMG_0076_r1_archive.csv,13,011011110100000000100010,111,64,34,0.4506410116012462,0.3379510885429832,0.0,0.273202614379085
IMG_0076,1,IMG_0076_r1_archive.csv,14,000010000001000000011100,8,16,28,0.4583869992262882,0.3381390086107049,0.0,0.0679738562091503
IMG_0076,1,IMG_0076_r1_archive.csv,15,000100010000000100000011,17,2,3,0.4827421193483132,0.3380838231732568,0.0,0.0287581699346405
IMG_0076,1,IMG_0076_r1_archive.csv,16,010110110011110100101100,91,61,44,0.4506587144226873,0.3380168276105542,0.0,0.2562091503267973
IMG_0076,1,IMG_0076_r1_archive.csv,17,001001010001010100011100,37,21,28,0.4531771630104047,0.3377853371430064,0.0,0.1124183006535947
IMG_0076,1,IMG_0076_r1_archive.csv,18,000100000001110000011000,16,28,24,0.4545858368764728,0.3378515464221157,0.0,0.0888888888888888
IMG_0076,1,IMG_0076_r1_archive.csv,19,000100100001010000010010,18,20,18,0.4555749259359301,0.3376952707802919,0.0,0.0732026143790849
IMG_0076,1,IMG_0076_r1_archive.csv,20,001001110001010000011000,39,20,24,0.4534468368369779,0.3377140772074067,0.0,0.1084967320261438
IMG_0076,1,IMG_0076_r1_archive.csv,21,000000100000011000010000,2,6,16,0.4790866941425856,0.3381229857280514,0.0,0.0313725490196078
IMG_0076,1,IMG_0076_r1_archive.csv,22,000000110000110000000100,3,12,4,0.4777040961684539,0.3382042626942849,0.0,0.0248366013071895
IMG_0076,1,IMG_0076_r1_archive.csv,23,010111100010001000110101,94,34,53,0.4508948536362867,0.3378033413410571,0.0,0.2366013071895425
IMG_0076,1,IMG_0076_r1_archive.csv,24,010101110011010100110100,87,53,52,0.4505939818675754,0.3380292361416137,0.0,0.2509803921568627
IMG_0076,1,IMG_0076_r1_archive.csv,25,011111100001001100110011,126,19,51,0.4516302191874851,0.3376831380145679,0.0,0.2562091503267973
IMG_0076,1,IMG_0076_r1_archive.csv,26,000111100001110000100100,30,28,36,0.452618656349644,0.3378916890510385,0.0,0.122875816993464
IMG_0076,1,IMG_0076_r1_archive.csv,27,000000100000100100010000,2,9,16,0.4770702911366279,0.3382024137635824,0.0,0.0352941176470588
IMG_0076,1,IMG_0076_r1_archive.csv,28,000010100000011000010000,10,6,16,0.4625860221168999,0.3378754710058866,0.0,0.0418300653594771
IMG_0076,1,IMG_0076_r1_archive.csv,29,011011100011101000100011,110,58,35,0.4506069097529607,0.338008974265316,0.0,0.265359477124183
IMG_0076,1,IMG_0076_r1_archive.csv,30,011100000100001100110011,112,67,51,0.4502031990688762,0.3378922909340588,0.0,0.3006535947712418
IMG_0076,1,IMG_0076_r1_archive.csv,31,010110100001001100111011,90,19,59,0.4518199382337187,0.3377417016806317,0.0,0.2196078431372549
IMG_0076,1,IMG_0076_r1_archive.csv,32,011111110001001100111010,127,19,58,0.4514134421702683,0.3377414242328266,0.0,0.2666666666666666
IMG_0076,2,IMG_0076_r2_archive.csv,0,000101110001100100110100,23,25,52,0.4532468821565395,0.3382561038056098,0.0,0.130718954248366
IMG_0076,2,IMG_0076_r2_archive.csv,1,100001001010000000100110,132,160,38,0.4509497907995251,0.3380835768372989,0.0,0.4313725490196078
IMG_0076,2,IMG_0076_r2_archive.csv,2,100110100101010000000110,154,84,6,0.4549960242025479,0.3379244126444896,0.0,0.318954248366013
IMG_0076,2,IMG_0076_r2_archive.csv,3,001011001000000000111100,44,128,60,0.4515211152850881,0.338083101711641,0.0,0.3032679738562091
IMG_0076,2,IMG_0076_r2_archive.csv,5,000101000010000000010001,20,32,17,0.4545273523759872,0.3383612309248332,0.0,0.0901960784313725
IMG_0076,2,IMG_0076_r2_archive.csv,6,000100100010001100001010,18,35,10,0.4564344059597862,0.338058499282275,0.0,0.0823529411764705
IMG_0076,2,IMG_0076_r2_archive.csv,7,100010010010100000001011,137,40,11,0.4525372961803235,0.3380400485479214,0.0,0.2457516339869281
IMG_0076,2,IMG_0076_r2_archive.csv,8,110011101010101100001011,206,171,11,0.4544595804555489,0.3379681719808061,0.0,0.5071895424836602
IMG_0076,2,IMG_0076_r2_archive.csv,9,001110110011100101000011,59,57,67,0.4507622391001536,0.3382587310255269,0.0,0.2392156862745098
IMG_0076,2,IMG_0076_r2_archive.csv,10,000100010101100000011010,17,88,26,0.4531453301033656,0.3381269141172027,0.0,0.1712418300653594
IMG_0076,2,IMG_0076_r2_archive.csv,11,011000110010100000001011,99,40,11,0.4531223867049412,0.3380604515520566,0.0,0.196078431372549
IMG_0076,2,IMG_0076_r2_archive.csv,12,001000110011011100010111,35,55,23,0.4527088890951819,0.3382145589365806,0.0,0.1477124183006536
IMG_0076,2,IMG_0076_r2_archive.csv,13,000100100001000000001001,18,16,9,0.4579217392777956,0.3379814411726653,0.0,0.0562091503267973
IMG_0076,2,IMG_0076_r2_archive.csv,14,100111000100010000010100,156,68,20,0.4510211269896078,0.338123328615177,0.0,0.318954248366013
IMG_0076,2,IMG_0076_r2_archive.csv,15,100011001000011000011001,140,134,25,0.451238081796997,0.3380515330310302,0.0,0.3908496732026144
IMG_0076,2,IMG_0076_r2_archive.csv,17,000011100010101100001011,14,43,11,0.4560882146295377,0.3381365770189259,0.0,0.0888888888888888
IMG_0076,2,IMG_0076_r2_archive.csv,18,000000010100100100000000,2,73,2,0.4879826540006126,0.3379434511642258,0.0,0.1006535947712418
IMG_0076,2,IMG_0076_r2_archive.csv,19,010011100111010000000110,78,116,6,0.4559574965219092,0.3379343415882787,0.0,0.261437908496732
IMG_0076,2,IMG_0076_r2_archive.csv,20,101010000100000000000110,168,64,6,0.4552774406466911,0.3379130652843944,0.0,0.3111111111111111
IMG_0076,2,IMG_0076_r2_archive.csv,21,100010100111111000000110,138,126,6,0.4552079839527155,0.337914482988096,0.0,0.3529411764705882
IMG_0076,2,IMG_0076_r2_archive.csv,22,100111100010000001010001,158,32,81,0.452090484078756,0.3380787466734684,0.0,0.3542483660130718
IMG_0076,2,IMG_0076_r2_archive.csv,24,110101000100101001101110,212,74,110,0.4549930948978044,0.3379578134597405,0.0,0.5176470588235295
IMG_0076,2,IMG_0076_r2_archive.csv,25,100000000100010101001100,128,69,76,0.450297461724986,0.3381138899263581,0.0,0.3568627450980392
IMG_0076,2,IMG_0076_r2_archive.csv,26,000010000001000000000100,8,16,4,0.4660829516171279,0.3381896441280823,0.0,0.0366013071895424
IMG_0076,2,IMG_0076_r2_archive.csv,28,100010110011100101000111,139,57,71,0.4499942278868429,0.3381793211346226,0.0,0.3490196078431372
IMG_0076,2,IMG_0076_r2_archive.csv,29,100011110010110000110101,143,44,53,0.4502862355455355,0.3383773598135402,0.0,0.3137254901960784
IMG_0076,2,IMG_0076_r2_archive.csv,30,101011010011100101101110,173,57,110,0.4543643187879947,0.3380207858997319,0.0,0.4444444444444444
IMG_0076,2,IMG_0076_r2_archive.csv,31,011101100100100000001010,118,72,10,0.4533120634201814,0.3380355606931291,0.0,0.261437908496732
IMG_0076,2,IMG_0076_r2_archive.csv,32,000010000001001100001101,8,19,13,0.459307478211638,0.3381662012975017,0.0,0.0522875816993464
IMG_0076,2,IMG_0076_r2_archive.csv,35,000011010001010000010100,13,20,20,0.456253872739121,0.3382261748419953,0.0,0.0692810457516339
IMG_0076,2,IMG_0076_r2_archive.csv,36,001011100100100001001111,46,72,79,0.4521280401361032,0.3381264261003725,0.0,0.2575163398692811
IMG_0076,2,IMG_0076_r2_archive.csv,37,100000000010000001001110,128,32,78,0.4514772349773266,0.3381217314002332,0.0,0.3111111111111111
IMG_0076,2,IMG_0076_r2_archive.csv,38,011100010111111000100111,113,126,39,0.4504339368477173,0.3380872853194794,0.0,0.3633986928104575
IMG_0076,2,IMG_0076_r2_archive.csv,39,100101110011100101000101,151,57,69,0.4501398295717518,0.3381395663831709,0.0,0.3620915032679738
IMG_0076,2,IMG_0076_r2_archive.csv,40,001111100010100000100110,62,40,38,0.4512493079764474,0.3381434208284701,0.0,0.1830065359477124
IMG_0076,2,IMG_0076_r2_archive.csv,41,110010110111111001010111,203,126,87,0.452896288402977,0.3379963518184595,0.0,0.5437908496732026
IMG_0076,2,IMG_0076_r2_archive.csv,42,101111110011011101011101,191,55,93,0.4533630891996295,0.3380300455232377,0.0,0.4431372549019607
IMG_0076,2,IMG_0076_r2_archive.csv,43,011110110001010101000110,123,21,70,0.4519650065481108,0.3380950288160934,0.0,0.2797385620915033
IMG_0076,2,IMG_0076_r2_archive.csv,44,001111100000111100001010,62,15,10,0.4560487028802953,0.33804549046154,0.0,0.1137254901960784
IMG_0076,2,IMG_0076_r2_archive.csv,46,100110100101101001011100,154,90,92,0.4523587779149443,0.3380377371509285,0.0,0.4392156862745098
IMG_0078,1,IMG_0078_r1_archive.csv,0,001001100101001001001111,38,82,79,0.4472523697290591,0.3384352887207442,0.0,0.2601307189542483
IMG_0078,1,IMG_0078_r1_archive.csv,2,101000111110011101001101,163,231,77,0.4506490679031075,0.3382567391902729,0.0,0.615686274509804
IMG_0078,1,IMG_0078_r1_archive.csv,3,000101000000101000010001,20,10,17,0.4533398374987699,0.3385403497309569,0.0,0.061437908496732
IMG_0078,1,IMG_0078_r1_archive.csv,4,001100100010101101100000,50,43,96,0.4472629609436085,0.3384452787191294,0.0,0.2470588235294117
IMG_0078,1,IMG_0078_r1_archive.csv,5,000100100010101001000100,18,42,68,0.4490651521905496,0.3383507418380997,0.0,0.1673202614379084
IMG_0078,1,IMG_0078_r1_archive.csv,6,001001110101011001011111,39,86,95,0.4472066353237865,0.3383202846842313,0.0,0.2875816993464052
IMG_0078,1,IMG_0078_r1_archive.csv,7,001101100111000001001110,54,112,78,0.4471746669575686,0.338461751948449,0.0,0.318954248366013
IMG_0078,1,IMG_0078_r1_archive.csv,8,010010010001000100100000,73,17,32,0.4494611755662321,0.3384778976189969,0.0,0.1594771241830065
IMG_0078,1,IMG_0078_r1_archive.csv,9,011100011101101001000100,113,218,68,0.4493671922946788,0.3383150622714019,0.0,0.5215686274509804
IMG_0078,1,IMG_0078_r1_archive.csv,10,001010000000100100010001,40,9,17,0.4529317751885635,0.3383681800001936,0.0,0.0862745098039215
IMG_0078,1,IMG_0078_r1_archive.csv,11,001000000010011001010000,32,38,80,0.447837959759399,0.3384813486724834,0.0,0.196078431372549
IMG_0078,1,IMG_0078_r1_archive.csv,12,001011000000001100110101,44,3,53,0.4594157573734803,0.3382606286793312,0.0,0.130718954248366
IMG_0078,1,IMG_0078_r1_archive.csv,13,011001010010101101011001,101,43,89,0.4470554628801457,0.3384756964843873,0.0,0.3045751633986928
IMG_0078,1,IMG_0078_r1_archive.csv,14,000110001111111000011001,24,254,25,0.4525635886741428,0.3382466116612505,0.0,0.396078431372549
IMG_0078,1,IMG_0078_r1_archive.csv,15,000101010000000000000000,21,2,2,0.4808864944022162,0.3382655743630681,0.0,0.0326797385620915
IMG_0078,1,IMG_0078_r1_archive.csv,16,000100100000001100010101,18,3,21,0.4618925691960865,0.3383759453969372,0.0,0.0549019607843137
IMG_0078,1,IMG_0078_r1_archive.csv,17,000101010000000100000101,21,2,5,0.4707591090136983,0.3383460980026615,0.0,0.0366013071895424
IMG_0078,1,IMG_0078_r1_archive.csv,18,000110111111101001000001,27,250,65,0.4517567345412854,0.3382642328654828,0.0,0.4470588235294118
IMG_0078,1,IMG_0078_r1_archive.csv,20,010001110010010000110001,71,36,49,0.447710221753706,0.3384377570930021,0.0,0.2039215686274509
IMG_0078,1,IMG_0078_r1_archive.csv,21,001101010101101101100001,53,91,97,0.4470348984835505,0.3384860816334769,0.0,0.3150326797385621
IMG_0078,1,IMG_0078_r1_archive.csv,22,010010001111110101000101,72,253,69,0.4506365887262523,0.3382801494856802,0.0,0.5150326797385621
IMG_0078,1,IMG_0078_r1_archive.csv,23,000111010000010000000000,29,4,2,0.4737948169422045,0.3382559530265024,0.0,0.0457516339869281
IMG_0078,1,IMG_0078_r1_archive.csv,24,000001010000000001000010,5,2,66,0.4696991409388869,0.3383228897449388,0.0,0.0954248366013071
IMG_0078,1,IMG_0078_r1_archive.csv,25,001001010000010000010100,37,4,20,0.4578180671556691,0.338467310205961,0.0,0.0797385620915032
IMG_0078,1,IMG_0078_r1_archive.csv,27,001001001100000000000110,36,192,6,0.4549853617391264,0.3382633361684643,0.0,0.3058823529411765
IMG_0078,1,IMG_0078_r1_archive.csv,28,010001010000000000000000,69,2,2,0.4794424318256633,0.3382321338114472,0.0,0.0954248366013071
IMG_0078,1,IMG_0078_r1_archive.csv,29,010111010010111000111100,93,46,60,0.4471484471402547,0.3384836597966725,0.0,0.2601307189542483
IMG_0078,1,IMG_0078_r1_archive.csv,31,010111010010110100110001,93,45,49,0.4473714722120978,0.3383836385965281,0.0,0.2444444444444444
IMG_0078,1,IMG_0078_r1_archive.csv,32,011100010101001001000100,113,82,68,0.4466375374484764,0.3383752990245541,0.0,0.3437908496732026
IMG_0078,1,IMG_0078_r1_archive.csv,33,011111110101101001000100,127,90,68,0.4471311506963503,0.3383317985366232,0.0,0.3725490196078431
IMG_0078,1,IMG_0078_r1_archive.csv,36,000110010010010101000010,25,37,66,0.4484102493916117,0.338403963628642,0.0,0.1673202614379084
IMG_0078,1,IMG_0078_r1_archive.csv,37,010110010011111000110001,89,62,49,0.4472481958931096,0.3383973787831815,0.0,0.261437908496732
IMG_0078,1,IMG_0078_r1_archive.csv,38,000011101111110000011001,14,252,25,0.453701623566988,0.3382965031561749,0.0,0.3803921568627451
IMG_0078,1,IMG_0078_r1_archive.csv,39,010010100011110001000001,74,60,65,0.4470724291423016,0.3384975798858872,0.0,0.2601307189542483
IMG_0078,1,IMG_0078_r1_archive.csv,40,010001000000010000011001,68,4,25,0.4566605346072625,0.3383520255074781,0.0,0.126797385620915
IMG_0078,1,IMG_0078_r1_archive.csv,41,001000010010011001010011,33,38,83,0.4479655707721117,0.3384633261894132,0.0,0.2013071895424836
IMG_0078,1,IMG_0078_r1_archive.csv,42,001101110010001001010010,55,34,82,0.4474940543027942,0.3383910485747164,0.0,0.2235294117647059
IMG_0078,1,IMG_0078_r1_archive.csv,44,001110100110001001100000,58,98,96,0.4465970266877898,0.3385092212039566,0.0,0.3294117647058823
IMG_0078,1,IMG_0078_r1_archive.csv,45,001100010011100000100000,49,56,32,0.447994347381427,0.3384968108141135,0.0,0.1790849673202614
IMG_0078,1,IMG_0078_r1_archive.csv,46,001101000010101101000001,52,43,65,0.4475115200706723,0.3384171221209374,0.0,0.2091503267973856
IMG_0078,2,IMG_0078_r2_archive.csv,0,001001000100111100100011,36,79,35,0.4481100379863975,0.338691201420193,0.0,0.196078431372549
IMG_0078,2,IMG_0078_r2_archive.csv,1,010000000100011010011011,64,70,155,0.4525911630832456,0.3383570694510205,0.0,0.3777777777777777
IMG_0078,2,IMG_0078_r2_archive.csv,2,010000000111010011001011,64,116,203,0.4562893510585088,0.3383500943635273,0.0,0.5006535947712418
IMG_0078,2,IMG_0078_r2_archive.csv,4,010001010000111100100000,69,15,32,0.4499437573572252,0.3384271834604477,0.0,0.1516339869281045
IMG_0078,2,IMG_0078_r2_archive.csv,5,001110000110001001000101,56,98,69,0.44691510177222,0.3384434956351772,0.0,0.2915032679738562
IMG_0078,2,IMG_0078_r2_archive.csv,6,101000110011101001110110,163,58,118,0.4497701325546834,0.3384023175006325,0.0,0.4431372549019607
IMG_0078,2,IMG_0078_r2_archive.csv,7,000100000011000000011010,16,48,26,0.4503908827081438,0.3386185411183924,0.0,0.1176470588235294
IMG_0078,2,IMG_0078_r2_archive.csv,8,001000000000111100000010,32,15,2,0.4667946506237315,0.3385786230784359,0.0,0.0640522875816993
IMG_0078,2,IMG_0078_r2_archive.csv,9,101110111111011110111110,187,247,190,0.4601543570125747,0.3383084173020938,0.0,0.8156862745098039
IMG_0078,2,IMG_0078_r2_archive.csv,10,101010110100011111011100,171,71,220,0.4584389866331032,0.3383191754215227,0.0,0.6039215686274509
IMG_0078,2,IMG_0078_r2_archive.csv,11,010000110000011110001100,67,7,140,0.4557450168143395,0.3384032112761355,0.0,0.2797385620915033
IMG_0078,2,IMG_0078_r2_archive.csv,12,010010000001000000010000,72,16,16,0.4510665869572401,0.3384052633527103,0.0,0.1359477124183006
IMG_0078,2,IMG_0078_r2_archive.csv,13,010000001100100010011000,64,200,152,0.4538351609187772,0.3383565354365146,0.0,0.5437908496732026
IMG_0078,2,IMG_0078_r2_archive.csv,14,001110000000001000001000,56,2,8,0.4668295821594876,0.3385648454738312,0.0,0.0862745098039215
IMG_0078,2,IMG_0078_r2_archive.csv,15,001110000011100000101100,56,56,44,0.4477923438809079,0.3384533723043888,0.0,0.2039215686274509
IMG_0078,2,IMG_0078_r2_archive.csv,16,010110110001000001100000,91,16,96,0.4487921342154976,0.3384384461298094,0.0,0.265359477124183
IMG_0078,2,IMG_0078_r2_archive.csv,17,101110111111111100011010,187,255,26,0.4530694271129114,0.3383482228298676,0.0,0.611764705882353
IMG_0078,2,IMG_0078_r2_archive.csv,18,000010000000000000001000,8,2,8,0.4711530751031015,0.3388765415741007,0.0,0.0235294117647058
IMG_0078,2,IMG_0078_r2_archive.csv,19,001000000110010001000000,32,100,64,0.447692544330861,0.3386955741607509,0.0,0.2562091503267973
IMG_0078,2,IMG_0078_r2_archive.csv,20,001010010001000100110100,41,17,52,0.4495039044709732,0.3384688341504036,0.0,0.1437908496732026
IMG_0078,2,IMG_0078_r2_archive.csv,21,000011010001000100001100,13,17,12,0.4539444341451477,0.3386206039883501,0.0,0.0549019607843137
IMG_0078,2,IMG_0078_r2_archive.csv,22,010101010010010000000100,85,36,4,0.4564256229924718,0.3383804002688892,0.0,0.1633986928104575
IMG_0078,2,IMG_0078_r2_archive.csv,23,010000000100000001001101,64,64,77,0.4471065987201765,0.3384916403411016,0.0,0.2679738562091503
IMG_0078,2,IMG_0078_r2_archive.csv,25,000011000000000100001000,12,2,8,0.4696408342285736,0.3388334442386347,0.0,0.0287581699346405
IMG_0078,2,IMG_0078_r2_archive.csv,26,000010000000100100010010,8,9,18,0.4571524715477975,0.3390093128564892,0.0,0.0457516339869281
IMG_0078,2,IMG_0078_r2_archive.csv,27,000110110100000000010111,27,64,23,0.449251696412278,0.3385756722766713,0.0,0.1490196078431372
IMG_0078,2,IMG_0078_r2_archive.csv,28,011101110010101000110000,119,42,48,0.4477790265503834,0.3384451276499821,0.0,0.273202614379085
IMG_0078,2,IMG_0078_r2_archive.csv,29,000001100010000000000100,6,32,4,0.4628581476218079,0.3385862353489371,0.0,0.0549019607843137
IMG_0078,2,IMG_0078_r2_archive.csv,30,000101000010000101011010,20,33,90,0.449123484299459,0.338564171402934,0.0,0.1869281045751634
IMG_0078,2,IMG_0078_r2_archive.csv,31,001010010010100000010111,41,40,23,0.4488913326654382,0.3385957806226288,0.0,0.1359477124183006
IMG_0078,2,IMG_0078_r2_archive.csv,32,000010010000001000001000,9,2,8,0.4708059524909981,0.3388003977939807,0.0,0.0248366013071895
IMG_0078,2,IMG_0078_r2_archive.csv,33,000011000000010100010100,12,5,20,0.4589026718686411,0.338949528805937,0.0,0.0483660130718954
IMG_0078,2,IMG_0078_r2_archive.csv,34,011010000000110110101010,104,13,170,0.4565606673276261,0.3383738079838306,0.0,0.3751633986928104
IMG_0078,2,IMG_0078_r2_archive.csv,35,001100100001000100001000,50,17,8,0.4532509593450209,0.3386080944501761,0.0,0.0980392156862745
IMG_0078,2,IMG_0078_r2_archive.csv,36,000010000010100000010100,8,40,20,0.4533123562178526,0.3388280769815244,0.0,0.0888888888888888
IMG_0078,2,IMG_0078_r2_archive.csv,37,010100101111010100011010,82,245,26,0.4515513530274926,0.3383791279350966,0.0,0.461437908496732
IMG_0078,2,IMG_0078_r2_archive.csv,38,010000111110011011111110,67,230,254,0.461744410719176,0.338310175421364,0.0,0.7202614379084967
IMG_0078,2,IMG_0078_r2_archive.csv,39,000001100000101100001000,6,11,8,0.4605541055156767,0.3386116559399245,0.0,0.0326797385620915
IMG_0078,2,IMG_0078_r2_archive.csv,40,001010010010010000001101,41,36,13,0.4506185811216586,0.3385222251441279,0.0,0.1176470588235294
IMG_0078,2,IMG_0078_r2_archive.csv,41,001000010011001001000100,33,50,68,0.447947089060392,0.3386693464637845,0.0,0.1973856209150327
IMG_0078,2,IMG_0078_r2_archive.csv,42,001010010010001100000001,41,35,2,0.465092716101566,0.3384517787679337,0.0,0.1019607843137254
IMG_0078,2,IMG_0078_r2_archive.csv,43,001010010000110000101101,41,12,45,0.4505771390791171,0.3385724754270461,0.0,0.1281045751633986
IMG_0078,2,IMG_0078_r2_archive.csv,44,001000010010010100001111,33,37,15,0.4501822332416604,0.3387318546720112,0.0,0.1111111111111111
IMG_0078,2,IMG_0078_r2_archive.csv,45,001010000011000000001101,40,48,13,0.4505309559653144,0.3385399482285821,0.0,0.1320261437908496
IMG_0082,1,IMG_0082_r1_archive.csv,0,110111111011010011011100,223,180,220,0.3520245753694427,0.3595161114340443,0.0,0.8143790849673203
IMG_0082,1,IMG_0082_r1_archive.csv,3,000100100101000001000000,18,80,64,0.3590770119985698,0.3596858442602426,0.0,0.2117647058823529
IMG_0082,1,IMG_0082_r1_archive.csv,7,101010100000000110100111,170,2,167,0.3637114684197222,0.3593407122522842,0.0,0.4431372549019607
